날짜,종가,시가,고가,저가,거래량,변동 %
2016-03-07,2897.34,2886.64,2911.84,2871.35,2175000000.0,81.0
2016-03-04,2874.15,2848.54,2880.37,2808.85,3125000000.0,50.0
2016-03-03,2859.76,2847.33,2878.45,2840.87,2875000000.0,35.0
2016-03-02,2849.68,2733.77,2852.7,2732.54,2710000000.0,426.0
2016-03-01,2733.17,2688.38,2747.56,2668.76,1872000000.0,168.0
2016-02-29,2687.98,2754.81,2755.89,2638.96,2073999999.9999998,-286.0
2016-02-26,2767.21,2760.06,2784.75,2715.87,1911000000.0,95.0
2016-02-25,2741.25,2922.24,2922.24,2729.85,2703000000.0,-641.0
2016-02-24,2928.9,2889.88,2929.87,2872.27,2134000000.0,88.0
2016-02-23,2903.33,2925.71,2928.05,2872.28,1997000000.0,-81.0
2016-02-22,2927.18,2888.6,2933.96,2880.35,2322000000.0,235.0
2016-02-19,2860.02,2854.9,2872.72,2840.49,1634000000.0,-10.0
2016-02-18,2862.89,2881.78,2893.21,2857.7,2192000000.0,-16.0
2016-02-17,2867.34,2829.76,2868.7,2824.36,2169000000.0,108.0
2016-02-16,2836.57,2758.58,2840.62,2758.58,1960000000.0000002,329.0
2016-02-15,2746.2,2684.96,2760.36,2682.09,1293000000.0,-63.0
2016-02-05,2763.49,2783.08,2790.06,2762.16,1412000000.0,-63.0
2016-02-04,2781.02,2751.43,2793.3,2751.31,1704000000.0,152.0
2016-02-03,2739.25,2719.57,2746.07,2696.88,1484000000.0,-38.0
2016-02-02,2749.57,2687.98,2755.16,2687.98,1581000000.0,225.99999999999997
2016-02-01,2688.85,2730.98,2735.26,2655.62,1564000000.0,-178.0
2016-01-29,2737.6,2652.85,2755.37,2649.79,1867000000.0000002,309.0
2016-01-28,2655.66,2711.16,2740.54,2647.49,1711000000.0,-292.0
2016-01-27,2735.56,2756.08,2768.77,2638.3,2157000000.0,-52.0
2016-01-26,2749.79,2907.72,2911.99,2743.84,2107999999.9999998,-642.0
2016-01-25,2938.51,2934.08,2955.78,2911.83,1530000000.0,75.0
2016-01-22,2916.56,2911.11,2931.36,2851.73,1598000000.0,125.0
2016-01-21,2880.48,2934.39,2998.79,2880.08,1917000000.0000002,-323.0
2016-01-20,2976.69,2993.01,3016.28,2951.92,2165000000.0,-103.0
2016-01-19,3007.74,2914.41,3012.07,2906.4,2053000000.0,322.0
2016-01-18,2913.84,2847.54,2945.45,2844.7,1647000000.0,44.0
2016-01-15,2900.97,2988.05,3001.71,2883.87,1987000000.0,-355.0
2016-01-14,3007.65,2874.05,3012.29,2867.55,2129000000.0,197.0
2016-01-13,2949.6,3041.11,3059.01,2949.29,1943000000.0,-242.0
2016-01-12,3022.86,3026.16,3047.66,2978.46,2077000000.0,20.0
2016-01-11,3016.7,3131.85,3166.22,3016.7,2716000000.0,-533.0
2016-01-08,3186.41,3194.63,3235.45,3056.88,2864000000.0,197.0
2016-01-07,3125.0,3309.66,3309.66,3115.89,706000000.0,-704.0
2016-01-06,3361.84,3291.19,3362.97,3288.93,2389000000.0,225.0
2016-01-05,3287.71,3196.65,3328.14,3189.6,2669000000.0,-26.0
2016-01-04,3296.26,3536.59,3538.69,3295.74,1844000000.0000002,-686.0
2015-12-31,3539.18,3570.47,3580.6,3538.35,1770000000.0,-94.0
2015-12-30,3572.88,3566.73,3573.68,3538.11,1879000000.0,26.0
2015-12-29,3563.74,3528.4,3564.17,3515.52,1826000000.0000002,85.0
2015-12-28,3533.78,3635.77,3641.59,3533.78,2700000000.0,-259.0
2015-12-25,3627.91,3614.05,3635.26,3601.74,1985000000.0000002,43.0
2015-12-24,3612.49,3631.31,3640.22,3572.28,2278000000.0,-65.0
2015-12-23,3636.09,3653.28,3684.57,3633.03,2982000000.0,-43.0
2015-12-22,3651.77,3645.99,3652.63,3616.87,2612000000.0,26.0
2015-12-21,3642.47,3568.58,3651.06,3565.75,2998000000.0,177.0
2015-12-18,3578.96,3574.94,3614.7,3568.16,2737000000.0,-3.0
2015-12-17,3580.0,3533.63,3583.41,3533.63,2839000000.0,181.0
2015-12-16,3516.19,3522.09,3538.69,3506.29,1935000000.0000002,17.0
2015-12-15,3510.35,3518.13,3529.96,3496.85,2005000000.0,-28.999999999999996
2015-12-14,3520.67,3403.51,3521.78,3399.28,2154000000.0,250.99999999999997
2015-12-11,3434.58,3441.6,3455.55,3410.92,1829000000.0,-61.0
2015-12-10,3455.5,3469.81,3503.65,3446.27,2004000000.0,-49.0
2015-12-09,3472.44,3462.58,3495.7,3454.88,1957000000.0,7.000000000000001
2015-12-08,3470.07,3518.65,3518.65,3466.79,2244000000.0,-189.0
2015-12-07,3536.93,3529.81,3543.95,3506.62,2082999999.9999998,34.0
2015-12-04,3524.99,3558.15,3568.97,3510.41,2517000000.0,-167.0
2015-12-03,3584.82,3525.73,3591.73,3517.23,2811000000.0,135.0
2015-12-02,3536.91,3450.28,3538.85,3427.66,3015000000.0,233.0
2015-12-01,3456.31,3442.44,3483.41,3417.55,2524000000.0,32.0
2015-11-30,3445.4,3433.86,3470.37,3327.81,3042000000.0,26.0
2015-11-27,3436.3,3616.54,3621.9,3412.43,3543000000.0,-548.0
2015-11-26,3635.55,3659.57,3668.38,3629.86,3068000000.0,-34.0
2015-11-25,3647.93,3614.07,3648.37,3607.52,2730000000.0,88.0
2015-11-24,3616.11,3602.89,3616.48,3563.1,2488000000.0,16.0
2015-11-23,3610.31,3630.87,3654.75,3598.87,3160000000.0,-56.00000000000001
2015-11-20,3630.5,3620.79,3640.53,3607.92,3108000000.0,37.0
2015-11-19,3617.06,3573.78,3618.21,3561.04,2479000000.0,136.0
2015-11-18,3568.47,3605.06,3617.07,3558.7,2976000000.0,-101.0
2015-11-17,3604.8,3629.98,3678.27,3598.07,3836000000.0,-6.0
2015-11-16,3606.96,3522.46,3607.61,3519.42,2762000000.0,73.0
2015-11-13,3580.84,3600.76,3632.56,3564.81,3459000000.0000005,-143.0
2015-11-12,3632.9,3656.82,3659.31,3603.23,3617000000.0,-48.0
2015-11-11,3650.25,3635.0,3654.88,3605.62,3610000000.0,27.0
2015-11-10,3640.49,3617.4,3669.53,3607.89,4297000000.0,-18.0
2015-11-09,3646.88,3588.5,3673.76,3588.5,5030000000.0,158.0
2015-11-06,3590.03,3514.44,3596.38,3508.83,4292000000.0,191.0
2015-11-05,3522.82,3459.22,3585.66,3455.53,5533000000.0,183.0
2015-11-04,3459.64,3325.62,3459.65,3325.62,3390999999.9999995,430.99999999999994
2015-11-03,3316.7,3330.32,3346.27,3302.18,1929000000.0,-25.0
2015-11-02,3325.08,3337.58,3391.06,3322.31,2310000000.0,-170.0
2015-10-30,3382.56,3380.28,3417.2,3346.59,2436000000.0,-14.000000000000002
2015-10-29,3387.32,3387.77,3411.71,3362.51,2357000000.0,36.0
2015-10-28,3375.2,3417.01,3439.76,3367.23,2935000000.0,-172.0
2015-10-27,3434.34,3409.14,3441.57,3332.62,3282000000.0,14.000000000000002
2015-10-26,3429.58,3448.65,3457.52,3402.0,3656000000.0,50.0
2015-10-23,3412.43,3377.55,3422.02,3360.22,3474000000.0,130.0
2015-10-22,3368.74,3292.29,3373.78,3282.99,3236999999.9999995,145.0
2015-10-21,3320.68,3428.56,3447.26,3265.44,4585000000.0,-306.0
2015-10-20,3425.33,3377.55,3425.52,3357.86,3190000000.0,113.99999999999999
2015-10-19,3386.7,3401.63,3423.4,3355.57,3781000000.0,-14.000000000000002
2015-10-16,3391.35,3358.3,3393.02,3334.85,3954999999.9999995,160.0
2015-10-15,3338.07,3255.03,3338.3,3254.39,3163000000.0,231.99999999999997
2015-10-14,3262.44,3280.02,3307.32,3256.25,2951000000.0,-93.0
2015-10-13,3293.23,3262.16,3298.63,3253.25,2972000000.0,17.0
2015-10-12,3287.66,3193.54,3318.71,3188.41,3863000000.0000005,328.0
2015-10-09,3183.15,3146.64,3192.72,3137.79,2349000000.0,127.0
2015-10-08,3143.36,3156.07,3172.28,3133.13,2343000000.0,297.0
2015-09-30,3052.78,3052.84,3073.3,3039.74,1466000000.0,48.0
2015-09-29,3038.14,3055.22,3068.3,3021.16,1632000000.0,-202.0
2015-09-28,3100.76,3085.57,3103.07,3042.31,1567000000.0,27.0
2015-09-25,3092.35,3130.85,3149.95,3063.0,2363000000.0,-160.0
2015-09-24,3142.69,3126.49,3151.16,3109.69,2129000000.0,86.0
2015-09-23,3115.89,3137.72,3164.04,3104.74,2363000000.0,-219.0
2015-09-22,3185.62,3161.32,3213.48,3152.48,2748000000.0,92.0
2015-09-21,3156.54,3072.09,3159.88,3060.86,2399000000.0,189.0
2015-09-18,3097.92,3100.28,3122.05,3070.34,2092000000.0000002,38.0
2015-09-17,3086.06,3131.98,3204.7,3085.31,3176000000.0,-210.0
2015-09-16,3152.26,2998.04,3182.93,2983.54,2775000000.0,488.99999999999994
2015-09-15,3005.17,3043.8,3081.7,2983.92,2492000000.0,-352.0
2015-09-14,3114.8,3221.17,3229.48,3049.23,3465999999.9999995,-267.0
2015-09-11,3200.23,3189.48,3223.76,3163.45,2246000000.0,7.000000000000001
2015-09-10,3197.89,3190.55,3243.28,3178.9,2733000000.0,-139.0
2015-09-09,3243.09,3182.55,3256.74,3165.7,3753000000.0,229.0
2015-09-08,3170.45,3054.44,3174.71,3011.12,2554000000.0,292.0
2015-09-07,3080.42,3149.38,3217.58,3066.3,2965000000.0,-252.0
2015-09-02,3160.17,3027.68,3194.48,3019.09,4382000000.0,-20.0
2015-09-01,3166.62,3157.83,3180.33,3053.74,4324000000.0,-123.0
2015-08-31,3205.99,3203.56,3207.86,3109.16,3974000000.0,-82.0
2015-08-28,3232.35,3125.26,3235.84,3102.95,4431000000.0,482.0
2015-08-27,3083.59,2978.03,3085.42,2906.49,4003000000.0,534.0
2015-08-26,2927.29,2980.79,3092.04,2850.71,4667000000.0,-127.0
2015-08-25,2964.97,3004.13,3123.03,2947.94,3522999999.9999995,-763.0
2015-08-24,3209.91,3373.48,3388.36,3191.88,3347000000.0,-849.0
2015-08-21,3507.74,3609.96,3652.84,3490.54,3699000000.0,-426.99999999999994
2015-08-20,3664.29,3754.57,3788.01,3663.61,3901000000.0,-342.0
2015-08-19,3794.11,3646.8,3811.43,3558.38,4754000000.0,123.0
2015-08-18,3748.16,3999.13,4006.34,3743.39,5438000000.0,-615.0
2015-08-17,3993.67,3947.84,3994.54,3907.4,4604000000.0,71.0
2015-08-14,3965.33,3976.41,4000.68,3939.84,4680000000.0,27.0
2015-08-13,3954.56,3869.91,3955.79,3838.16,4301000000.0,176.0
2015-08-12,3886.32,3881.23,3937.77,3871.14,4427000000.0,-106.0
2015-08-11,3927.91,3928.81,3970.34,3891.18,5389000000.0,-1.0
2015-08-10,3928.42,3786.03,3943.62,3775.85,4973000000.0,492.0
2015-08-07,3744.2,3692.61,3756.74,3686.3,3408000000.0,225.99999999999997
2015-08-06,3661.54,3625.5,3710.57,3614.74,2741000000.0,-89.0
2015-08-05,3694.57,3745.65,3782.35,3676.39,3664000000.0,-165.0
2015-08-04,3756.54,3621.85,3757.03,3601.29,3629000000.0,369.0
2015-08-03,3622.91,3614.99,3648.94,3549.5,3640000000.0,-111.00000000000001
2015-07-31,3663.73,3655.67,3729.51,3620.17,3510000000.0,-112.99999999999999
2015-07-30,3705.77,3773.79,3844.37,3685.96,4579000000.0,-220.00000000000003
2015-07-29,3789.17,3689.82,3792.07,3612.06,4344000000.0,344.0
2015-07-28,3663.0,3573.14,3762.53,3537.36,5633000000.0,-168.0
2015-07-27,3725.56,3985.57,4051.16,3720.44,5560000000.0,-848.0
2015-07-24,4070.91,4124.75,4184.45,4044.83,6274000000.0,-129.0
2015-07-23,4123.92,4022.27,4132.61,4019.04,5636000000.0,243.00000000000003
2015-07-22,4026.05,3996.43,4042.34,3960.86,5207000000.0,21.0
2015-07-21,4017.67,3939.9,4041.82,3912.8,5043000000.0,64.0
2015-07-20,3992.11,3948.42,4021.33,3927.12,5391000000.0,88.0
2015-07-17,3957.35,3831.42,3994.48,3814.15,4817000000.0,351.0
2015-07-16,3823.18,3758.5,3877.51,3688.44,4923000000.0,46.0
2015-07-15,3805.7,3874.97,3914.27,3741.25,6013000000.0,-303.0
2015-07-14,3924.49,3958.37,4035.43,3855.56,6706000000.0,-115.99999999999999
2015-07-13,3970.39,3918.99,4030.19,3858.64,6434999999.999999,239.0
2015-07-10,3877.8,3707.46,3959.22,3677.43,5864000000.0,454.0
2015-07-09,3709.33,3432.45,3748.48,3373.54,6569000000.0,576.0
2015-07-08,3507.19,3467.4,3599.25,3421.53,6804000000.000001,-590.0
2015-07-07,3727.12,3654.78,3750.57,3585.4,6988000000.0,-129.0
2015-07-06,3775.91,3975.21,3975.21,3653.04,8311000000.0,241.0
2015-07-03,3686.92,3793.71,3927.13,3629.56,5482000000.0,-577.0
2015-07-02,3912.77,4058.62,4080.39,3795.25,5860000000.0,-348.0
2015-07-01,4053.7,4214.15,4317.05,4043.37,5988000000.0,-523.0
2015-06-30,4277.22,4006.75,4279.97,3847.88,7092000000.0,553.0
2015-06-29,4053.03,4289.77,4297.47,3875.05,6738000000.0,-334.0
2015-06-26,4192.87,4399.93,4456.9,4139.53,5652000000.0,-740.0
2015-06-25,4527.78,4711.76,4720.7,4483.55,5728000000.0,-346.0
2015-06-24,4690.15,4604.58,4691.77,4552.13,5430000000.0,248.0
2015-06-23,4576.49,4471.61,4577.94,4264.77,4735000000.0,219.0
2015-06-19,4478.36,4689.93,4744.08,4476.5,4527000000.0,-642.0
2015-06-18,4785.36,4942.52,4966.77,4780.87,5074000000.0,-367.0
2015-06-17,4967.9,4890.55,4983.66,4767.22,5371000000.0,165.0
2015-06-16,4887.43,5004.41,5029.68,4842.1,5508000000.0,-347.0
2015-06-15,5062.99,5174.42,5176.79,5048.74,6378000000.0,-200.0
2015-06-12,5166.35,5143.34,5178.19,5103.4,6256000000.0,87.0
2015-06-11,5121.59,5101.44,5122.46,5050.76,5640000000.0,30.0
2015-06-10,5106.04,5049.2,5164.16,5001.49,5970000000.0,-15.0
2015-06-09,5113.53,5145.98,5147.45,5042.96,7298999999.999999,-36.0
2015-06-08,5131.88,5045.69,5146.95,4997.48,8550000000.0,217.0
2015-06-05,5023.1,5016.09,5051.63,4898.07,7722000000.0,154.0
2015-06-04,4947.1,4912.95,4947.96,4647.41,6750000000.0,76.0
2015-06-03,4909.98,4924.38,4942.06,4822.44,6115000000.0,-1.0
2015-06-02,4910.53,4844.7,4911.57,4797.55,6237000000.0,169.0
2015-06-01,4828.74,4633.1,4829.5,4615.23,5934000000.0,471.0
2015-05-29,4611.74,4603.47,4698.19,4431.56,6113000000.0,-18.0
2015-05-28,4620.27,4943.74,4986.5,4614.24,7830000000.0,-650.0
2015-05-27,4941.71,4932.85,4958.16,4857.06,6812000000.0,63.0
2015-05-26,4910.9,4854.85,4911.68,4779.08,7048999999.999999,202.0
2015-05-25,4813.8,4660.07,4814.67,4656.82,6825000000.0,335.0
2015-05-22,4657.6,4584.98,4658.27,4562.99,6556000000.0,283.0
2015-05-21,4529.42,4456.43,4530.48,4438.26,4650000000.0,187.0
2015-05-20,4446.29,4434.98,4520.54,4432.28,5141000000.0,65.0
2015-05-19,4417.55,4285.78,4418.4,4285.78,4367000000.0,313.0
2015-05-18,4283.49,4277.89,4324.83,4260.51,3801000000.0,-57.99999999999999
2015-05-15,4308.69,4366.82,4366.82,4278.55,4397000000.0,-159.0
2015-05-14,4378.31,4372.82,4397.74,4329.04,4491000000.0,6.0
2015-05-13,4375.76,4402.38,4415.63,4342.48,5105000000.0,-57.99999999999999
2015-05-12,4401.22,4342.37,4402.31,4317.98,5219000000.0,156.0
2015-05-11,4333.58,4231.27,4334.88,4187.82,4888000000.0,304.0
2015-05-08,4205.92,4152.98,4206.86,4099.04,3974000000.0,227.99999999999997
2015-05-07,4112.21,4197.9,4213.76,4108.01,3946000000.0,-277.0
2015-05-06,4229.27,4311.64,4376.35,4187.37,4817000000.0,-162.0
2015-05-05,4298.71,4479.85,4488.87,4282.24,5729000000.0,-405.99999999999994
2015-05-04,4480.46,4441.34,4487.57,4387.43,4942000000.0,87.0
2015-04-30,4441.66,4483.01,4507.34,4441.05,5267000000.0,-78.0
2015-04-29,4476.62,4446.12,4499.94,4398.64,5198000000.0,1.0
2015-04-28,4476.21,4527.64,4572.39,4432.9,7677000000.0,-112.99999999999999
2015-04-27,4527.4,4441.93,4529.74,4441.93,6711000000.0,304.0
2015-04-24,4393.69,4355.95,4416.38,4318.12,6286000000.0,-47.0
2015-04-23,4414.51,4414.48,4444.41,4358.84,6673000000.0,36.0
2015-04-22,4398.49,4304.6,4400.19,4297.95,6803000000.0,244.0
2015-04-21,4293.62,4212.19,4294.37,4188.57,6345000000.0,182.0
2015-04-20,4217.08,4301.35,4356.0,4190.68,8570999999.999999,-164.0
2015-04-17,4287.3,4254.72,4317.22,4238.91,7017000000.0,220.00000000000003
2015-04-16,4194.82,4055.92,4195.31,4031.24,5512000000.0,271.0
2015-04-15,4084.16,4135.65,4175.49,4069.01,6130000000.0,-124.0
2015-04-14,4135.57,4125.78,4168.35,4091.26,6107000000.0,34.0
2015-04-13,4121.71,4072.72,4128.07,4057.29,5898000000.0,217.0
2015-04-10,4034.31,3947.49,4040.35,3929.32,4843000000.0,194.0
2015-04-09,3957.53,4006.13,4016.4,3900.03,5852000000.0,-93.0
2015-04-08,3994.81,3976.53,4000.22,3903.65,6181000000.0,84.0
2015-04-07,3961.38,3899.42,3961.67,3891.73,5704000000.0,252.0
2015-04-03,3863.93,3803.38,3864.4,3792.21,4730000000.0,100.0
2015-04-02,3825.78,3827.69,3835.45,3775.89,4793000000.0,41.0
2015-04-01,3810.29,3748.34,3817.08,3742.21,4475000000.0,166.0
2015-03-31,3747.9,3822.99,3835.57,3737.04,5617000000.0,-102.0
2015-03-30,3786.57,3710.61,3795.93,3710.61,5647000000.0,259.0
2015-03-27,3691.1,3686.13,3710.48,3656.83,4089000000.0,24.0
2015-03-26,3682.1,3641.94,3707.32,3615.01,4886000000.0,57.99999999999999
2015-03-25,3660.73,3680.95,3693.15,3634.56,5219000000.0,-83.0
2015-03-24,3691.41,3692.57,3715.87,3600.7,6396000000.0,10.0
2015-03-23,3687.73,3640.1,3688.25,3635.48,5361000000.0,195.0
2015-03-20,3617.32,3587.08,3632.34,3569.38,5167000000.0,98.0
2015-03-19,3582.27,3576.02,3600.68,3546.84,5373000000.0,14.000000000000002
2015-03-18,3577.3,3510.5,3577.66,3503.85,5452000000.0,213.0
2015-03-17,3502.85,3469.6,3504.12,3459.69,5209000000.0,155.0
2015-03-16,3449.3,3391.16,3449.3,3377.09,3990999999.9999995,225.99999999999997
2015-03-13,3372.91,3359.49,3391.26,3352.15,3284000000.0000005,70.0
2015-03-12,3349.32,3314.81,3360.05,3300.49,3572999999.9999995,178.0
2015-03-11,3290.9,3289.59,3325.05,3278.47,2830000000.0,15.0
2015-03-10,3286.07,3289.08,3309.92,3277.09,2858000000.0,-49.0
2015-03-09,3302.41,3224.31,3307.7,3198.37,3215000000.0,189.0
2015-03-06,3241.19,3248.04,3266.93,3234.53,2829000000.0,-22.0
2015-03-05,3248.48,3264.08,3266.64,3221.67,3207000000.0,-95.0
2015-03-04,3279.53,3264.18,3286.59,3250.48,2936000000.0,51.0
2015-03-03,3263.05,3317.69,3317.69,3260.43,3820000000.0000005,-219.0
2015-03-02,3336.28,3332.72,3336.76,3298.67,3464000000.0,78.0
2015-02-27,3310.3,3296.83,3324.55,3291.01,2992000000.0,36.0
2015-02-26,3298.36,3222.15,3300.62,3202.19,3013000000.0,215.0
2015-02-25,3228.84,3256.48,3257.22,3215.55,2333000000.0,-56.00000000000001
2015-02-17,3246.91,3230.88,3255.73,3230.77,2283000000.0,76.0
2015-02-16,3222.36,3206.14,3228.85,3195.88,2238000000.0,57.99999999999999
2015-02-13,3203.83,3186.81,3237.16,3182.79,2613000000.0,96.0
2015-02-12,3173.42,3157.96,3181.77,3134.24,1946000000.0,50.0
2015-02-11,3157.7,3145.77,3166.42,3139.05,1728000000.0,51.0
2015-02-10,3141.59,3090.49,3142.1,3084.25,1938000000.0,150.0
2015-02-09,3095.12,3063.51,3119.03,3049.11,2061000000.0,62.0
2015-02-06,3075.91,3120.09,3129.54,3052.94,2468000000.0,-193.0
2015-02-05,3136.53,3251.21,3251.21,3135.82,3061000000.0,-118.0
2015-02-04,3174.13,3212.82,3238.98,3171.14,2491000000.0,-96.0
2015-02-03,3204.91,3156.09,3207.94,3129.73,2482000000.0,245.00000000000003
2015-02-02,3128.3,3148.14,3175.13,3122.57,2509000000.0,-256.0
2015-01-30,3210.36,3273.75,3288.5,3210.31,2583000000.0,-159.0
2015-01-29,3262.3,3259.0,3286.79,3234.24,2747000000.0,-131.0
2015-01-28,3305.74,3325.72,3354.8,3294.65,3019000000.0,-141.0
2015-01-27,3352.96,3389.85,3390.22,3290.22,3745000000.0000005,-89.0
2015-01-26,3383.18,3347.26,3384.8,3321.31,3175000000.0,94.0
2015-01-23,3351.76,3357.1,3406.79,3328.29,3661999999.9999995,25.0
2015-01-22,3343.34,3327.32,3352.38,3293.98,3534000000.0000005,59.0
2015-01-21,3323.61,3189.09,3337.0,3178.34,4110000000.0,474.0
2015-01-20,3173.05,3114.56,3190.25,3100.48,3571000000.0,182.0
2015-01-19,3116.35,3189.73,3262.21,3095.07,4011000000.0,-770.0
2015-01-16,3376.49,3343.6,3400.32,3340.49,3399000000.0,120.0
2015-01-15,3336.45,3224.07,3337.08,3207.55,2825000000.0,354.0
2015-01-14,3222.44,3242.34,3268.48,3193.98,2402000000.0,-40.0
2015-01-13,3235.3,3223.54,3259.39,3214.41,2307000000.0,19.0
2015-01-12,3229.32,3258.21,3275.19,3191.58,3221000000.0,-171.0
2015-01-09,3285.41,3276.97,3404.83,3267.51,4102000000.0000005,-24.0
2015-01-08,3293.46,3371.96,3381.57,3285.1,3711000000.0,-239.0
2015-01-07,3373.95,3326.65,3374.9,3312.21,3919000000.0,67.0
2015-01-06,3351.45,3330.8,3394.22,3303.18,5017000000.0,3.0
2015-01-05,3350.52,3258.63,3369.28,3253.88,5314000000.0,358.0
