날짜,종가,시가,고가,저가,거래량,변동 %
2022-03-22,12318.78,12350.73,12410.47,12269.17,1320000000.0,-49.0
2022-03-21,12379.64,12385.87,12469.98,12257.67,1457000000.0,41.0
2022-03-18,12328.65,12222.22,12368.59,12141.75,1377000000.0,31.0
2022-03-17,12289.97,12228.84,12497.86,12218.17,1736000000.0,241.0
2022-03-16,12000.96,11765.31,12034.46,11331.23,1735000000.0000002,401.99999999999994
2022-03-15,11537.24,11948.63,12086.04,11537.24,1713000000.0,-436.00000000000006
2022-03-14,12063.63,12315.77,12389.41,12063.63,1289000000.0,-308.0
2022-03-11,12447.37,12181.48,12464.5,12043.38,1416000000.0,62.0
2022-03-10,12370.95,12421.76,12486.91,12331.51,1440000000.0,218.00000000000003
2022-03-09,12107.17,12282.15,12337.77,11598.39,1767000000.0000002,-112.00000000000001
2022-03-08,12244.5,12594.59,12653.46,12178.18,1616000000.0,-262.0
2022-03-07,12573.43,12930.73,12930.73,12523.45,1452000000.0,-343.0
2022-03-04,13020.46,13089.42,13204.24,12972.24,1374000000.0,-137.0
2022-03-03,13201.82,13397.97,13407.03,13187.74,1404000000.0,-109.00000000000001
2022-03-02,13346.96,13412.9,13412.9,13267.55,1174000000.0,-105.0
2022-03-01,13488.64,13493.28,13517.25,13393.85,1258000000.0,24.0
2022-02-28,13455.73,13397.93,13457.61,13279.32,1246000000.0,32.0
2022-02-25,13412.92,13383.24,13540.99,13383.24,1368000000.0,121.0
2022-02-24,13252.24,13459.01,13538.71,13093.97,1929000000.0,-220.00000000000003
2022-02-23,13549.99,13319.87,13553.27,13319.87,1370000000.0,190.0
2022-02-22,13297.11,13384.03,13384.03,13216.63,1372000000.0,-129.0
2022-02-21,13471.16,13464.85,13503.09,13404.73,1346000000.0,9.0
2022-02-18,13459.68,13334.9,13460.21,13316.47,1157000000.0,27.0
2022-02-17,13422.9,13360.46,13490.86,13322.69,1144000000.0,35.0
2022-02-16,13376.36,13403.64,13446.06,13339.8,1014000000.0,23.0
2022-02-15,13345.63,13143.1,13346.67,13138.44,1098000000.0,169.0
2022-02-14,13123.21,13140.35,13280.08,13049.45,1305000000.0,-77.0
2022-02-11,13224.38,13360.4,13452.72,13206.63,1483000000.0,-155.0
2022-02-10,13432.07,13537.31,13537.31,13339.5,1393000000.0,-73.0
2022-02-09,13531.31,13321.81,13541.87,13283.2,1469000000.0,155.0
2022-02-08,13325.41,13432.08,13432.33,13051.8,1334000000.0,-98.0
2022-02-07,13456.65,13558.94,13632.45,13412.2,1283000000.0,96.0
2022-01-28,13328.06,13515.47,13553.22,13227.83,1186000000.0,-53.0
2022-01-27,13398.84,13756.87,13773.5,13395.36,1209000000.0,-277.0
2022-01-26,13780.3,13742.02,13820.94,13580.4,1141000000.0,70.0
2022-01-25,13683.89,14018.93,14091.88,13682.72,1447000000.0,-283.0
2022-01-24,14081.8,13941.9,14133.04,13918.99,1213000000.0,37.0
2022-01-21,14029.55,14144.22,14181.62,13991.64,1452000000.0,-119.0
2022-01-20,14198.3,14188.51,14312.0,14149.5,1691000000.0,-6.0
2022-01-19,14207.19,14376.36,14413.38,14120.24,1584000000.0,-128.0
2022-01-18,14391.39,14365.19,14444.54,14285.63,1686000000.0,19.0
2022-01-17,14363.57,14163.0,14374.47,14159.27,1604000000.0,151.0
2022-01-14,14150.57,14054.67,14219.44,14039.87,1610000000.0000002,9.0
2022-01-13,14138.34,14440.98,14440.98,14138.34,1550000000.0,-196.0
2022-01-12,14421.2,14316.53,14426.12,14293.41,1530000000.0,139.0
2022-01-11,14223.35,14402.22,14433.56,14201.9,1619000000.0000002,-127.0
2022-01-10,14406.97,14304.86,14430.09,14194.35,1668000000.0,44.0
2022-01-07,14343.65,14449.54,14495.67,14331.98,1912000000.0,-60.0
2022-01-06,14429.51,14432.46,14497.76,14298.48,1728000000.0,-66.0
2022-01-05,14525.76,14752.08,14767.22,14469.37,1950000000.0,-180.0
2022-01-04,14791.31,14935.23,14941.19,14681.71,1880999999.9999998,-44.0
2021-12-31,14857.35,14842.07,14871.98,14797.11,1441000000.0,41.0
2021-12-30,14796.23,14652.08,14846.82,14652.08,1434000000.0,97.0
2021-12-29,14653.82,14828.19,14828.19,14645.2,1293000000.0,-124.0
2021-12-28,14837.87,14736.73,14841.88,14696.45,1424000000.0,83.0
2021-12-27,14715.65,14704.29,14802.35,14652.42,1402000000.0,4.0
2021-12-24,14710.33,14872.42,14887.46,14674.14,1511000000.0,-103.0
2021-12-23,14863.93,14818.99,14878.95,14790.45,1541000000.0,49.0
2021-12-22,14791.33,14723.41,14813.04,14709.4,1552000000.0,70.0
2021-12-21,14688.98,14559.72,14702.38,14547.6,1412000000.0,82.0
2021-12-20,14569.18,14818.42,14902.13,14551.36,1623999999.9999998,-200.99999999999997
2021-12-17,14867.55,15075.23,15075.23,14867.25,1682999999.9999998,-162.0
2021-12-16,15112.81,15047.47,15112.81,14977.45,1571000000.0,57.99999999999999
2021-12-15,15026.21,15112.18,15187.26,15012.75,1500000000.0,-73.0
2021-12-14,15136.78,15171.05,15185.25,15109.06,1599000000.0,-50.0
2021-12-13,15212.49,15166.16,15288.65,15151.8,1876000000.0000002,67.0
2021-12-10,15111.56,15044.68,15148.78,15026.37,1752000000.0,-24.0
2021-12-09,15147.87,14965.44,15193.67,14957.34,1919000000.0000002,123.0
2021-12-08,14964.46,14748.65,14964.46,14733.89,1496000000.0,182.0
2021-12-07,14697.17,14845.02,14861.38,14602.73,1650000000.0,-38.0
2021-12-06,14752.96,14872.55,14942.24,14742.1,1709000000.0,-93.0
2021-12-03,14892.05,14772.67,14892.05,14767.45,1481000000.0,86.0
2021-12-02,14765.56,14769.69,14834.79,14740.24,1583000000.0,-19.0
2021-12-01,14794.25,14794.37,14824.81,14724.72,1497000000.0,-1.0
2021-11-30,14795.73,14854.52,14870.23,14712.82,1505000000.0,-10.0
2021-11-29,14810.2,14635.48,14825.43,14633.06,1419000000.0,22.0
2021-11-26,14777.17,14802.02,14862.93,14745.59,1427000000.0,-34.0
2021-11-25,14827.95,14884.85,14897.18,14819.68,1451000000.0,-40.0
2021-11-24,14887.6,14908.97,14942.96,14864.89,1655000000.0,-12.0
2021-11-23,14905.13,14929.24,14954.85,14874.43,1704000000.0,-37.0
2021-11-22,14960.66,14778.58,14961.79,14776.03,1735000000.0000002,141.0
2021-11-19,14752.49,14569.93,14761.53,14552.67,1673999999.9999998,119.0
2021-11-18,14579.17,14685.78,14685.78,14555.22,1549000000.0,-90.0
2021-11-17,14711.18,14646.66,14711.18,14596.89,1380000000.0,67.0
2021-11-16,14613.97,14626.87,14736.37,14597.04,1583000000.0,-15.0
2021-11-15,14636.39,14724.34,14732.05,14578.23,1595000000.0,-47.0
2021-11-12,14705.37,14708.6,14732.35,14646.49,1660000000.0000002,4.0
2021-11-11,14699.74,14497.98,14708.12,14479.37,1705000000.0,127.0
2021-11-10,14515.88,14521.72,14536.63,14302.8,1557000000.0,-38.0
2021-11-09,14571.93,14538.62,14581.42,14463.77,1354000000.0,43.0
2021-11-08,14508.86,14451.59,14532.72,14400.84,1465000000.0,32.0
2021-11-05,14462.62,14536.6,14623.48,14462.59,1710000000.0000002,-64.0
2021-11-04,14555.27,14440.22,14557.94,14420.14,1465000000.0,130.0
2021-11-03,14367.78,14365.21,14458.62,14287.34,1464000000.0,-7.000000000000001
2021-11-02,14377.27,14476.9,14558.36,14248.0,1746000000.0,-69.0
2021-11-01,14476.53,14393.58,14569.23,14344.48,1684000000.0,17.0
2021-10-29,14451.38,14242.68,14457.44,14199.59,1509000000.0,145.0
2021-10-28,14244.82,14350.91,14407.66,14188.29,1539000000.0,-103.0
2021-10-27,14393.51,14510.45,14510.45,14348.05,1532000000.0,-109.00000000000001
2021-10-26,14552.82,14658.99,14682.43,14531.48,1481000000.0,-30.0
2021-10-25,14596.72,14491.35,14599.0,14452.88,1403000000.0,72.0
2021-10-22,14492.82,14467.37,14582.79,14454.86,1415000000.0,33.0
2021-10-21,14444.86,14466.42,14501.45,14348.12,1352000000.0,-5.0
2021-10-20,14452.25,14500.46,14552.57,14431.63,1412000000.0,-33.0
2021-10-19,14499.77,14352.93,14504.24,14352.93,1344000000.0,104.0
2021-10-18,14350.02,14393.18,14393.18,14218.61,1421000000.0,-46.0
2021-10-15,14415.99,14294.18,14440.58,14232.03,1498000000.0,52.0
2021-10-14,14341.38,14350.63,14399.92,14293.53,1238000000.0,-8.0
2021-10-13,14353.08,14140.42,14358.5,14112.91,1293000000.0,154.0
2021-10-12,14135.38,14335.54,14335.54,14006.65,1557000000.0,-162.0
2021-10-11,14367.6,14440.82,14484.39,14338.47,1488000000.0,-32.0
2021-10-08,14414.16,14457.94,14489.33,14348.98,1607999999.9999998,73.0
2021-09-30,14309.01,14124.08,14337.5,14124.08,1381000000.0,163.0
2021-09-29,14079.02,14202.4,14235.88,14020.56,1639999999.9999998,-164.0
2021-09-28,14313.82,14307.53,14425.16,14243.2,1490000000.0,-21.0
2021-09-27,14344.29,14430.04,14527.77,14253.15,1976000000.0000002,-9.0
2021-09-24,14357.85,14359.11,14514.39,14307.68,1827000000.0,-21.0
2021-09-23,14387.36,14380.09,14416.37,14338.99,1930000000.0,77.0
2021-09-22,14277.08,14139.9,14311.96,14117.63,1614000000.0,-56.99999999999999
2021-09-17,14359.36,14224.61,14383.62,14136.47,1887000000.0,71.0
2021-09-16,14258.13,14527.1,14550.31,14258.13,2087000000.0,-191.0
2021-09-15,14536.31,14590.8,14602.34,14476.19,1896000000.0,-61.0
2021-09-14,14626.08,14699.22,14844.26,14589.72,2208000000.0,-54.0
2021-09-13,14705.83,14776.82,14833.88,14648.78,2192000000.0,-45.0
2021-09-10,14771.87,14673.45,14811.51,14645.26,2374000000.0,50.0
2021-09-09,14698.53,14666.05,14716.73,14547.07,2263000000.0,7.000000000000001
2021-09-08,14688.08,14706.88,14789.09,14630.5,2452000000.0,-10.0
2021-09-07,14702.9,14543.84,14724.63,14483.55,2161000000.0,107.0
2021-09-06,14546.6,14184.42,14567.14,14145.63,2200000000.0,259.0
2021-09-03,14179.86,14295.56,14302.9,14118.73,2317000000.0,-68.0
2021-09-02,14277.34,14294.54,14348.82,14226.42,2082000000.0,-26.0
2021-09-01,14314.09,14336.07,14418.61,14058.25,2410000000.0,-10.0
2021-08-31,14328.38,14407.94,14418.26,14157.55,2032000000.0,-66.0
2021-08-30,14423.37,14482.97,14546.74,14339.38,2089000000.0,-9.0
2021-08-27,14436.9,14382.18,14537.15,14366.15,1826000000.0000002,15.0
2021-08-26,14415.46,14701.92,14701.92,14409.88,1780999999.9999998,-192.0
2021-08-25,14697.5,14657.65,14697.5,14562.82,1651000000.0000002,23.0
2021-08-24,14663.55,14558.96,14710.01,14496.89,1748999999.9999998,88.0
2021-08-23,14535.88,14296.95,14558.47,14260.08,1662000000.0,198.0
2021-08-20,14253.53,14376.9,14448.92,14100.92,1657999999.9999998,-161.0
2021-08-19,14487.36,14456.18,14570.63,14357.73,1657999999.9999998,23.0
2021-08-18,14454.11,14371.82,14500.14,14284.85,1632999999.9999998,72.0
2021-08-17,14350.65,14696.19,14750.93,14308.63,1761000000.0,-233.0
2021-08-16,14693.74,14756.48,14800.22,14660.08,1598000000.0,-71.0
2021-08-13,14799.03,14839.51,14994.61,14717.67,1668000000.0,-69.0
2021-08-12,14901.97,14972.49,15037.58,14857.91,1785000000.0000002,-79.0
2021-08-11,15021.17,15048.87,15101.13,14969.08,1771000000.0,-24.0
2021-08-10,15057.59,14919.52,15057.59,14863.08,1723999999.9999998,78.0
2021-08-09,14941.44,14738.37,14980.15,14682.94,1764000000.0,77.0
2021-08-06,14827.41,14902.69,14915.73,14722.13,1597000000.0,-30.0
2021-08-05,14872.23,14901.96,14990.65,14800.42,1684000000.0,-79.0
2021-08-04,14990.11,14715.75,14990.11,14683.35,1653000000.0,172.0
2021-08-03,14736.92,14745.91,14844.52,14656.2,1882000000.0,-41.0
2021-08-02,14798.16,14463.21,14806.86,14395.33,2048000000.0,225.0
2021-07-30,14473.21,14482.78,14522.12,14294.48,1820000000.0,-28.999999999999996
2021-07-29,14515.32,14390.29,14544.11,14277.97,1676000000.0000002,304.0
2021-07-28,14086.42,13967.44,14207.39,13727.48,1857999999.9999998,-5.0
2021-07-27,14093.64,14640.26,14741.87,14093.64,2183000000.0,-367.0
2021-07-26,14630.85,14982.9,14982.9,14376.33,2014999999.9999998,-265.0
2021-07-23,15028.57,15248.25,15248.25,14989.5,2051000000.0000002,-153.0
2021-07-22,15262.19,15258.73,15290.06,15172.1,1789999999.9999998,33.0
2021-07-21,15212.6,15070.17,15264.1,15061.09,1623999999.9999998,134.0
2021-07-20,15011.35,14879.27,15031.88,14859.71,1313000000.0,12.0
2021-07-19,14992.9,14958.62,15033.6,14856.64,1575000000.0,14.000000000000002
2021-07-16,14972.21,15144.08,15165.75,14962.97,1696000000.0,-130.0
2021-07-15,15169.33,15014.91,15170.64,14899.31,1677000000.0,75.0
2021-07-14,15056.32,15141.04,15215.63,15021.99,1738000000.0,-88.0
2021-07-13,15189.29,15151.09,15232.15,15077.34,1745000000.0,18.0
2021-07-12,15161.52,14970.13,15222.17,14870.83,1863000000.0,214.0
2021-07-09,14844.36,14805.81,14887.6,14583.55,1521000000.0,-26.0
2021-07-08,14882.9,14984.25,15033.34,14856.93,1582000000.0,-38.0
2021-07-07,14940.05,14592.75,14966.23,14545.29,1360000000.0,186.0
2021-07-06,14667.65,14745.45,14779.3,14480.87,1425000000.0,-35.0
2021-07-05,14718.66,14666.68,14782.57,14597.87,1286000000.0,33.0
2021-07-02,14670.71,14937.73,14937.73,14652.74,1300000000.0,-245.00000000000003
2021-07-01,15038.88,15203.07,15206.15,15001.89,1360000000.0,-81.0
2021-06-30,15161.7,15015.29,15175.75,14978.3,1178000000.0,108.0
2021-06-29,14999.8,15187.81,15187.81,14991.18,1323000000.0,-99.0
2021-06-28,15150.17,15049.77,15166.56,15031.21,1413000000.0,98.0
2021-06-25,15003.85,14799.53,15036.77,14797.34,1447000000.0,148.0
2021-06-24,14784.8,14876.73,14877.64,14718.89,1380000000.0,-40.0
2021-06-23,14843.83,14713.84,14882.14,14641.47,1475000000.0,100.0
2021-06-22,14696.29,14678.37,14706.5,14564.5,1389000000.0,38.0
2021-06-21,14641.29,14563.05,14721.69,14468.74,1431000000.0,40.0
2021-06-18,14583.67,14510.56,14635.5,14449.06,1460000000.0,77.0
2021-06-17,14472.37,14291.94,14489.51,14291.94,1208000000.0,123.0
2021-06-16,14295.93,14663.48,14667.24,14290.23,1236000000.0,-257.0
2021-06-15,14673.34,14806.69,14829.97,14564.56,1420000000.0,-86.0
2021-06-11,14801.24,14918.49,14920.87,14738.62,1709000000.0,-62.0
2021-06-10,14893.59,14715.14,14940.3,14699.31,1502000000.0,119.0
2021-06-09,14718.4,14698.35,14762.64,14641.83,1276000000.0,1.0
2021-06-08,14716.98,14867.95,14973.81,14625.29,1355000000.0,-98.0
2021-06-07,14862.6,14879.49,14883.55,14760.2,1363000000.0,-6.0
2021-06-04,14870.91,14704.19,14989.21,14667.53,1315000000.0,74.0
2021-06-03,14761.13,14850.51,14947.6,14759.82,1331000000.0,-65.0
2021-06-02,14857.91,15044.94,15051.21,14793.74,1471000000.0,-118.0
2021-06-01,15034.78,14963.95,15039.02,14820.74,1516000000.0,26.0
2021-05-31,14996.38,14874.89,14996.38,14836.15,1460000000.0,97.0
2021-05-28,14852.88,14899.33,14977.25,14778.82,1652000000.0,-30.0
2021-05-27,14897.19,14796.05,14955.3,14720.67,1502000000.0,70.0
2021-05-26,14793.68,14850.28,14860.64,14762.2,1546000000.0,-36.0
2021-05-25,14846.45,14533.95,14862.19,14509.78,1532000000.0,234.0
2021-05-24,14506.61,14436.36,14506.61,14295.48,1306000000.0,62.0
2021-05-21,14417.46,14582.07,14634.6,14386.12,1288000000.0,-81.0
2021-05-20,14535.1,14455.61,14582.4,14431.8,1439000000.0,35.0
2021-05-19,14484.45,14399.76,14544.2,14359.02,1244000000.0,23.0
2021-05-18,14450.6,14462.41,14497.9,14345.99,1187000000.0,-4.0
2021-05-17,14456.54,14234.7,14538.76,14234.7,1464000000.0,174.0
2021-05-14,14208.78,13960.33,14214.14,13872.63,1531000000.0,209.0
2021-05-13,13917.65,13907.18,14027.55,13866.11,1368000000.0,-105.0
2021-05-12,14064.87,13922.15,14078.33,13872.1,1263000000.0,70.0
2021-05-11,13966.79,13814.28,13996.7,13696.73,1534000000.0,35.0
2021-05-10,13917.97,13945.78,14035.6,13828.82,1538000000.0,-11.0
2021-05-07,13933.81,14243.71,14280.04,13933.81,1578000000.0,-195.0
2021-05-06,14210.6,14355.4,14398.58,14088.04,1433000000.0,-158.0
2021-04-30,14438.57,14437.17,14522.46,14343.06,1343000000.0,-18.0
2021-04-29,14464.08,14416.85,14516.22,14330.09,1225000000.0,46.0
2021-04-28,14398.38,14238.56,14398.96,14190.64,1251000000.0,94.0
2021-04-27,14264.08,14211.58,14266.6,14106.83,1285000000.0,28.000000000000004
2021-04-26,14224.45,14419.85,14529.43,14212.22,1587000000.0,-89.0
2021-04-23,14351.86,14213.36,14386.62,14208.4,1307000000.0,100.0
2021-04-22,14209.44,14219.24,14244.49,14091.11,1243000000.0,41.0
2021-04-21,14151.15,14010.59,14176.95,13978.57,1259000000.0,35.0
2021-04-20,14101.9,14062.5,14215.28,14035.23,1388000000.0,-11.0
2021-04-19,14117.8,13714.39,14121.21,13667.75,1524000000.0,289.0
2021-04-16,13720.74,13718.23,13755.45,13575.62,1206000000.0,30.0
2021-04-15,13680.27,13705.13,13705.13,13539.07,1184000000.0,-42.0
2021-04-14,13738.0,13550.87,13756.74,13550.87,1236000000.0,155.0
2021-04-13,13528.31,13490.39,13671.36,13484.0,1290000000.0,24.0
2021-04-12,13495.72,13811.59,13867.16,13454.27,1480000000.0,-229.99999999999997
2021-04-09,13813.31,13965.21,13977.28,13769.19,1322000000.0,-126.0
2021-04-08,13989.94,13906.82,14037.45,13845.12,1420000000.0,8.0
2021-04-07,13979.31,14100.85,14100.85,13856.97,1433000000.0,-74.0
2021-04-06,14083.34,14176.21,14194.36,14045.92,1098000000.0,-28.000000000000004
2021-04-02,14122.61,14042.13,14178.1,14008.85,1227000000.0,102.0
2021-04-01,13979.69,13812.64,13992.75,13808.32,1137000000.0,146.0
2021-03-31,13778.67,13870.71,13870.71,13678.67,1151000000.0,-79.0
2021-03-30,13888.44,13751.21,13933.32,13717.59,1276000000.0,85.0
2021-03-29,13771.26,13802.51,13895.61,13684.43,1355000000.0,1.0
2021-03-26,13769.68,13493.36,13810.97,13493.36,1320000000.0,260.0
2021-03-25,13421.16,13318.97,13489.29,13252.24,1275000000.0,10.0
2021-03-24,13407.35,13529.93,13651.9,13378.88,1421000000.0,-147.0
2021-03-23,13607.27,13754.88,13794.47,13506.17,1474000000.0,-112.00000000000001
2021-03-22,13760.97,13605.7,13797.3,13565.17,1489000000.0,113.99999999999999
2021-03-19,13606.0,13738.21,13837.23,13522.94,1422000000.0,-256.0
2021-03-18,13963.92,13850.6,14003.77,13832.7,1362000000.0,112.00000000000001
2021-03-17,13809.77,13605.78,13842.88,13490.42,1341000000.0,122.0
2021-03-16,13642.95,13574.56,13652.55,13439.73,1406000000.0,91.0
2021-03-15,13520.07,13793.52,13793.52,13389.98,1560000000.0,-271.0
2021-03-12,13897.03,13934.23,13934.23,13716.01,1661000000.0,22.0
2021-03-11,13866.37,13598.2,13904.47,13535.24,1612000000.0,223.0
2021-03-10,13563.34,13721.24,13750.26,13480.42,1417000000.0,65.0
2021-03-09,13475.72,13803.25,13844.23,13289.38,1867000000.0000002,-280.0
2021-03-08,13863.81,14513.79,14597.75,13859.95,1692000000.0000002,-381.0
2021-03-05,14412.31,14156.01,14531.99,14122.59,1566000000.0,-3.0
2021-03-04,14416.06,14780.9,14780.9,14357.19,1725000000.0,-346.0
2021-03-03,14932.39,14679.84,14932.39,14612.85,1571000000.0,123.0
2021-03-02,14751.12,14958.22,14987.07,14616.16,1609000000.0,-71.0
2021-03-01,14857.34,14670.11,14864.58,14614.01,1529000000.0,241.0
2021-02-26,14507.45,14480.74,14713.12,14396.45,1591000000.0,-217.0
2021-02-25,14828.8,15016.63,15036.42,14794.73,1685000000.0000002,-28.000000000000004
2021-02-24,14870.66,15281.4,15318.85,14709.13,1866000000.0,-244.0
2021-02-23,15243.25,15174.72,15411.03,15146.89,1938000000.0,-61.0
2021-02-22,15336.95,15818.77,15818.77,15336.95,2346000000.0,-307.0
2021-02-19,15823.11,15660.49,15840.16,15443.24,1870000000.0,35.0
2021-02-18,15767.44,16275.98,16293.09,15697.72,1853000000.0,-122.0
2021-02-10,15962.25,15702.2,16010.4,15632.14,1412000000.0,212.0
2021-02-09,15630.57,15330.3,15635.38,15275.39,1452000000.0,236.0
2021-02-08,15269.63,15066.46,15299.65,14945.84,1378000000.0,175.0
2021-02-05,15007.3,15167.64,15250.1,14996.29,1577000000.0,-65.0
2021-02-04,15105.94,15135.85,15285.88,14908.76,1667000000.0000002,-84.0
2021-02-03,15233.15,15360.42,15435.53,15218.57,1700000000.0,-67.0
2021-02-02,15335.66,15057.44,15341.48,14981.33,1609000000.0,206.99999999999997
2021-02-01,15024.24,14841.71,15036.38,14797.41,1586000000.0,136.0
2021-01-29,14821.99,15039.89,15096.25,14609.64,1713000000.0,-61.0
2021-01-28,14913.21,15169.1,15228.5,14881.8,1705999999.9999998,-325.0
2021-01-27,15413.84,15328.87,15446.82,15107.04,1607000000.0,40.0
2021-01-26,15352.42,15637.39,15637.39,15328.41,1679000000.0,-227.99999999999997
2021-01-25,15710.19,15594.81,15895.88,15534.25,1884000000.0,52.0
2021-01-22,15628.73,15508.94,15632.33,15381.6,1835000000.0000002,70.0
2021-01-21,15520.6,15251.67,15608.38,15251.67,1873000000.0,195.0
2021-01-20,15223.36,15023.74,15246.78,14958.22,1481000000.0,146.0
2021-01-19,15003.99,15278.53,15314.05,14954.35,1811000000.0,-174.0
2021-01-18,15269.27,14980.5,15309.79,14898.88,1757999999.9999998,158.0
2021-01-15,15031.7,15030.54,15120.27,14772.06,1787000000.0,-26.0
2021-01-14,15070.13,15283.56,15354.12,15033.47,2011000000.0,-192.0
2021-01-13,15365.43,15491.07,15597.97,15240.9,2194000000.0,-61.0
2021-01-12,15460.03,15053.87,15460.03,15020.26,2030000000.0,227.99999999999997
2021-01-11,15115.38,15353.08,15420.68,15011.59,2163000000.0,-133.0
2021-01-08,15319.29,15402.74,15453.18,15162.71,2018000000.0,-24.0
2021-01-07,15356.4,15178.35,15356.4,15101.67,2066000000.0,111.00000000000001
2021-01-06,15187.61,15221.44,15295.07,14987.37,1892000000.0000002,26.0
2021-01-05,15147.57,14760.25,15149.1,14716.79,2173000000.0,216.0
2021-01-04,14827.47,14516.12,14859.09,14486.25,2007000000.0,247.00000000000003
2020-12-31,14470.68,14226.28,14476.55,14226.28,1682999999.9999998,189.0
2020-12-30,14201.57,13970.45,14208.68,13968.09,1532000000.0,166.0
2020-12-29,13970.21,14042.79,14082.5,13915.89,1522000000.0,-53.0
2020-12-28,14044.1,14020.95,14112.59,13959.14,1495000000.0,19.0
2020-12-25,14017.06,13879.24,14017.06,13835.52,1320000000.0,73.0
2020-12-24,13915.57,13998.36,14048.62,13867.66,1360000000.0,-71.0
2020-12-23,14015.02,13912.52,14078.13,13897.11,1544000000.0,96.0
2020-12-22,13882.3,14085.29,14172.77,13872.5,1619000000.0000002,-179.0
2020-12-21,14134.85,13858.66,14134.85,13819.7,1469000000.0,202.99999999999997
2020-12-18,13854.12,13911.83,13939.93,13806.62,1220000000.0,-26.0
2020-12-17,13889.87,13746.28,13901.83,13688.83,1297000000.0,101.0
2020-12-16,13751.09,13791.41,13807.18,13709.8,1106000000.0,-9.0
2020-12-15,13763.31,13682.28,13783.04,13641.72,1082000000.0,52.0
2020-12-14,13692.13,13583.19,13695.32,13511.78,1133000000.0,101.0
2020-12-11,13555.14,13767.48,13771.96,13431.55,1488000000.0,-128.0
2020-12-10,13731.34,13672.05,13814.8,13621.13,1207000000.0,11.0
2020-12-09,13716.53,13998.62,14017.35,13710.86,1413000000.0,-184.0
2020-12-08,13973.89,14000.87,14040.5,13942.66,1234000000.0,0.0
2020-12-07,13973.48,14021.16,14054.88,13958.74,1401000000.0,-38.0
2020-12-04,14026.66,13933.88,14049.21,13903.84,1425000000.0,40.0
2020-12-03,13970.68,13955.98,14009.51,13889.62,1780999999.9999998,7.000000000000001
2020-12-02,13961.58,13950.74,13991.45,13858.45,1850000000.0,22.0
2020-12-01,13930.37,13650.39,13940.9,13646.69,1788000000.0,190.0
2020-11-30,13670.11,13720.68,13815.49,13634.16,1868000000.0,-15.0
2020-11-27,13690.88,13627.86,13690.88,13542.68,1288000000.0,67.0
2020-11-26,13599.99,13651.43,13692.73,13452.68,1305000000.0,-41.0
2020-11-25,13656.09,13923.66,13933.79,13656.09,1566000000.0,-177.0
2020-11-24,13902.54,13958.01,13962.34,13848.91,1546000000.0,-38.0
2020-11-23,13955.28,13871.71,14021.5,13795.92,1795000000.0,74.0
2020-11-20,13852.42,13789.98,13865.72,13773.21,1312000000.0,54.0
2020-11-19,13777.45,13633.97,13812.78,13578.33,1342000000.0,87.0
2020-11-18,13658.2,13710.02,13773.58,13602.69,1457000000.0,-54.0
2020-11-17,13732.52,13843.01,13843.01,13628.82,1531000000.0,-85.0
2020-11-16,13850.83,13811.85,13850.83,13669.25,1416000000.0,70.0
2020-11-13,13754.55,13755.29,13802.71,13620.89,1242000000.0,-27.0
2020-11-12,13792.07,13789.3,13846.87,13724.34,1203000000.0,52.0
2020-11-11,13720.17,13925.44,13981.99,13715.44,1509000000.0,-195.0
2020-11-10,13993.34,14121.69,14121.69,13908.21,1648999999.9999998,-105.0
2020-11-09,14141.15,13934.37,14197.85,13934.37,1903000000.0,219.0
2020-11-06,13838.42,13932.41,13932.41,13708.75,1483000000.0,-40.0
2020-11-05,13894.26,13802.18,13894.26,13728.64,1402000000.0,172.0
2020-11-04,13659.5,13586.33,13691.69,13544.83,1112000000.0,59.0
2020-11-03,13580.03,13476.58,13592.92,13414.0,1286000000.0,119.0
2020-11-02,13420.96,13269.97,13462.42,13258.16,1354000000.0,139.0
2020-10-30,13236.6,13544.29,13550.36,13204.25,1318000000.0,-209.0
2020-10-29,13519.66,13219.89,13582.31,13200.78,1181000000.0,98.0
2020-10-28,13388.1,13273.5,13438.47,13188.66,1089000000.0,89.0
2020-10-27,13269.65,13159.37,13291.8,13146.55,927999999.9999999,59.0
2020-10-26,13191.25,13056.3,13242.63,12922.59,900000000.0,48.0
2020-10-23,13128.46,13405.53,13487.11,13110.02,947000000.0000001,-200.0
2020-10-22,13396.18,13419.39,13435.41,13252.06,1000000000.0,-53.0
2020-10-21,13467.91,13613.87,13613.87,13396.54,1011999999.9999999,-100.0
2020-10-20,13603.88,13417.22,13603.88,13371.55,1040000000.0,136.0
2020-10-19,13421.19,13638.78,13660.54,13393.02,1174000000.0,-82.0
2020-10-16,13532.73,13611.91,13665.58,13439.88,1135000000.0,-68.0
2020-10-15,13624.89,13702.83,13737.08,13617.08,1259000000.0,-48.0
2020-10-14,13691.04,13781.56,13781.78,13664.73,1379000000.0,-78.0
2020-10-13,13798.58,13678.62,13820.56,13622.95,1304000000.0,66.0
2020-10-12,13708.07,13386.34,13708.07,13382.7,1720000000.0,315.0
2020-10-09,13289.26,13161.36,13323.81,13145.75,1245000000.0,296.0
2020-09-30,12907.45,12948.97,13040.04,12834.77,965000000.0,5.0
2020-09-29,12900.7,12843.23,12966.85,12798.65,960000000.0,110.00000000000001
2020-09-28,12760.93,12860.09,12890.9,12752.39,902999999.9999999,-42.0
