date, pm25, pm10, o3, no2, so2, co
2024/3/10, 95, 49, 29, 26, 3, 6
2024/3/11, 103, 74, 44, 28, 4, 9
2024/3/12, 154, 42, 40, 20, 3, 5
2024/3/13, 96, 56, 23, 32, 4, 5
2024/3/14, 105, 40, 42, 23, 3, 4
2024/3/15, 78, 35, 29, 20, 3, 5
2024/3/16, 84, 63, 33, 16, 3, 6
2024/3/17, 112, 58, 31, 13, 4, 5
2024/3/18, 72, 73, 39, 17, 5, 6
2024/3/19, 119, 98, 40, 19, 5, 6
2024/3/20, 97, 61, 59, 16, 4, 6
2024/3/21, 80, 65, 61, 15, 4, 6
2024/3/22, 85, 72, 31, 34, 5, 8
2024/3/23, 126, 64, 28, 29, 5, 10
2024/3/24, 147, 40, 27, 19, 3, 6
2024/3/25, 109, 30, 40, 11, 3, 6
2024/3/26, 86, 31, 46, 13, 3, 5
2024/3/27, 82, 40, 29, 21, 3, 8
2024/3/28, 108, 51, 56, 22, 4, 8
2024/3/29, 113, 59, 74, 28, 5, 7
2024/3/30, 113, 63, 45, 17, 4, 8
2024/3/31, 141, 65, 66, 21, 4, 7
2023/10/1, 58, 20, 41, 10, 2, 3
2023/10/2, 36, 22, 40, 11, 4, 4
2023/10/3, 43, 19, 43, 8, 3, 5
2023/10/4, 47, 35, 38, 8, 3, 4
2023/10/5, 53, 26, 35, 8, 2, 4
2023/10/6, 41, 23, 37, 9, 2, 4
2023/10/7, 45, 16, 37, 9, 2, 6
2023/10/8, 42, 33, 40, 14, 2, 6
2023/10/9, 77, 40, 49, 12, 2, 6
2023/10/10, 97, 27, 47, 12, 2, 5
2023/10/11, 66, 24, 41, 12, 2, 5
2023/10/12, 66, 18, 41, 12, 2, 6
2023/10/13, 64, 51, 57, 26, 3, 8
2023/10/14, 144, 62, 62, 23, 3, 8
2023/10/15, 149, 67, 72, 27, 3, 11
2023/10/16, 149, 54, 74, 17, 3, 6
2023/10/17, 132, 45, 81, 16, 2, 6
2023/10/18, 104, 61, 91, 23, 3, 7
2023/10/19, 130, 20, 36, 14, 2, 5
2023/10/20, 66, 33, 34, 15, 3, 5
2023/10/21, 56, 37, 44, 15, 2, 4
2023/10/22, 64, 28, 46, 14, 2, 4
2023/10/23, 53, 39, 54, 16, 2, 4
2023/10/24, 73, 57, 74, 27, 3, 7
2023/10/25, 130, 47, 79, 21, 3, 5
2023/10/26, 129, 47, 58, 20, 2, 5
2023/10/27, 115, 22, 43, 19, 2, 3
2023/10/28, 42, 38, 56, 13, 2, 4
2023/10/29, 58, 36, 46, 11, 2, 5
2023/10/30, 68, 40, 65, 16, 3, 5
2023/10/31, 75, 38, 60, 15, 3, 5
2023/11/1, 74, 29, 54, 11, 3, 4
2023/11/2, 61, 45, 59, 16, 3, 5
2023/11/3, 84, 30, 32, 13, 2, 4
2023/11/4, 74, 21, 35, 8, 2, 4
2023/11/5, 47, 31, 28, 11, 2, 6
2023/11/6, 73, 50, 36, 17, 4, 6
2023/11/7, 79, 46, 34, 18, 3, 5
2023/11/8, 80, 54, 38, 26, 3, 8
2023/11/9, 118, 21, 35, 7, 2, 5
2023/11/10, 64, 27, 28, 8, 3, 4
2023/11/11, 47, 33, 25, 11, 3, 6
2023/11/12, 83, 32, 26, 16, 3, 6
2023/11/13, 74, 60, 28, 31, 3, 9
2023/11/14, 127, 76, 35, 37, 5, 11
2023/11/15, 164, 87, 30, 26, 3, 9
2023/11/16, 157, 88, 26, 18, 4, 7
2023/11/17, 90, 49, 23, 21, 4, 7
2023/11/18, 75, 66, 31, 36, 4, 7
2023/11/19, 114, 83, 42, 40, 5, 10
2023/11/20, 158, 61, 45, 29, 4, 7
2023/11/21, 130, 55, 40, 35, 4, 6
2023/11/22, 116, 92, 52, 35, 6, 10
2023/11/23, 163, 30, 29, 10, 3, 5
2023/11/24, 57, 26, 28, 15, 2, 4
2023/11/25, 49, 44, 24, 22, 3, 4
2023/11/26, 71, 73, 34, 25, 4, 7
2023/11/27, 145, 84, 37, 26, 5, 9
2023/11/28, 157, 68, 42, 20, 4, 7
2023/11/29, 129, 34, 23, 12, 3, 5
2023/11/30, 68, 45, 23, 16, 4, 6
2023/12/1, 85, 50, 22, 26, 4, 8
2023/12/2, 97, 66, 26, 35, 5, 10
2023/12/3, 148, 70, 24, 37, 4, 8
2023/12/4, 155, 77, 27, 38, 4, 9
2023/12/5, 166, 88, 29, 31, 5, 8
2023/12/6, 159, 107, 37, 34, 5, 9
2023/12/7, 149, 70, 36, 27, 4, 7
2023/12/8, 112, 68, 24, 37, 5, 8
2023/12/9, 126, 52, 17, 29, 3, 7
2023/12/10, 113, 23, 18, 14, 2, 6
2023/12/11, 78, 45, 17, 15, 3, 7
2023/12/12, 121, 52, 18, 21, 3, 7
2023/12/13, 120, 49, 27, 26, 4, 7
2023/12/14, 123, 36, 13, 21, 2, 10
2023/12/15, 95, 44, 23, 10, 3, 9
2023/12/16, 115, 30, 24, 10, 4, 8
2023/12/17, 79, 19, 20, 14, 2, 5
2023/12/18, 63, 24, 19, 16, 2, 6
2023/12/19, 73, 54, 23, 14, 4, 7
2023/12/20, 125, 38, 26, 10, 4, 6
2023/12/21, 85, 41, 22, 15, 4, 8
2023/12/22, 92, 52, 12, 28, 3, 9
2023/12/23, 117, 74, 21, 32, 5, 10
2023/12/24, 158, 84, 24, 37, 6, 11
2023/12/25, 167, 86, 23, 36, 5, 9
2023/12/26, 172, 58, 22, 33, 3, 6
2023/12/27, 152, 70, 19, 41, 4, 9
2023/12/28, 156, 61, 24, 25, 3, 7
2023/12/29, 153, 75, 20, 29, 3, 9
2023/12/30, 164, 114, 31, 20, 3, 13
2023/12/31, 220, 67, 28, 19, 3, 8
2023/7/1, 75, 41, 81, 11, 2, 5
2023/7/2, 113, 39, 75, 15, 3, 5
2023/7/3, 92, 32, 57, 10, 2, 5
2023/7/4, 91, 31, 61, 10, 2, 5
2023/7/5, 80, 42, 66, 13, 2, 5
2023/7/6, 117, 36, 63, 12, 2, 5
2023/7/7, 89, 32, 34, 16, 3, 5
2023/7/8, 80, 39, 42, 13, 1, 4
2023/7/9, 102, 31, 34, 16, 2, 4
2023/7/10, 71, 42, 96, 10, 2, 5
2023/7/11, 93, 45, 98, 10, 2, 4
2023/7/12, 112, 43, 82, 8, 2, 5
2023/7/13, 84, 44, 97, 8, 2, 4
2023/7/14, 89, 35, 91, 8, 2, 4
2023/7/15, 79, 19, 25, 7, 2, 3
2023/7/16, 56, 17, 21, 2, 2, 2
2023/7/17, 40, 14, 26, 3, 2, 3
2023/7/18, 43, 17, 25, 6, 3, 3
2023/7/19, 45, 20, 17, 10, 2, 3
2023/7/20, 55, 24, 44, 10, 2, 3
2023/7/21, 68, 22, 34, 9, 1, 3
2023/7/22, 63, 22, 41, 6, 1, 3
2023/7/23, 55, 32, 46, 8, 2, 4
2023/7/24, 71, 18, 36, 4, 1, 3
2023/7/25, 49, 23, 24, 2, 2, 2
2023/7/26, 44, 19, 15, 2, 3, 2
2023/7/27, 40, 21, 13, 2, 3, 2
2023/7/28, 36, 18, 12, 4, 3, 2
2023/7/29, 40, 17, 22, 5, 2, 2
2023/7/30, 42, 23, 20, 6, 2, 2
2023/7/31, 57, 18, 17, 5, 2, 2
2023/8/1, 52, 21, 20, 4, 1, 2
2023/8/2, 61, 29, 17, 4, 2, 2
2023/8/3, 64, 24, 16, 4, 1, 3
2023/8/4, 58, 24, 20, 5, 2, 3
2023/8/5, 64, 30, 42, 9, 1, 5
2023/8/6, 71, 25, 28, 7, 3, 4
2023/8/7, 64, 29, 41, 5, 1, 6
2023/8/8, 67, 31, 39, 6, 2, 6
2023/8/9, 71, 40, 90, 6, 2, 6
2023/8/10, 88, 53, 112, 9, 1, 6
2023/8/11, 107, 44, 93, 7, 1, 5
2023/8/12, 108, 28, 54, 6, 2, 4
2023/8/13, 61, 24, 34, 6, 2, 5
2023/8/14, 55, 27, 29, 6, 4, 5
2023/8/15, 64, 37, 46, 9, 4, 5
2023/8/16, 76, 31, 46, 8, 4, 6
2023/8/17, 81, 25, 46, 6, 4, 6
2023/8/18, 74, 28, 41, 3, 4, 4
2023/8/19, 79, 24, 36, 4, 4, 4
2023/8/20, 63, 27, 79, 6, 2, 3
2023/8/21, 72, 36, 74, 8, 2, 5
2023/8/22, 84, 27, 51, 10, 5, 5
2023/8/23, 81, 31, 92, 10, 5, 5
2023/8/24, 72, 31, 77, 8, 1, 4
2023/8/25, 63, 28, 61, 7, 2, 3
2023/8/26, 58, 20, 28, 6, 1, 3
2023/8/27, 51, 17, 32, 9, 2, 4
2023/8/28, 38, 15, 28, 12, 1, 6
2023/8/29, 49, 10, 38, 10, 1, 4
2023/8/30, 42, 22, 40, 13, 2, 5
2023/8/31, 73, 15, 44, 9, 4, 3
