date, pm25, pm10, o3, no2, so2, co
2016/8/12, 104, 72, 100, 10, 12, 13
2016/8/13, 116, 70, 88, 10, 10, 14
2016/8/14, 134, 60, 59, 10, 10, 14
2016/8/15, 101, 73, 68, 13, 13, 14
2016/8/16, 114, 77, 99, 13, 15, 15
2016/8/17, 131, 84, 94, 13, 15, 15
2016/8/18, 133, 86, 106, 26, 13, 15
2016/8/19, 145, 105, 110, 23, 14, 15
2016/8/20, 156, 89, 105, 15, 14, 16
2016/8/21, 152, 90, 104, 20, 15, 14
2016/8/22, 162, 85, 113, 14, 14, 15
2016/8/23, 142, 87, 110, 19, 13, 16
2016/8/24, 149, 80, 107, 19, 12, 15
2016/8/25, 140, 41, 70, 6, 10, 13
2016/8/26, 82, 27, 75, 5, 10, 14
2016/8/27, 63, 38, 93, 7, 11, 14
2016/8/28, 82, 62, 72, 9, 16, 15
2016/8/29, 142, 41, 71, 8, 19, 14
2016/8/30, 92, 50, 88, 12, 12, 14
2016/8/31, 114, 50, 74, 16, 12, 13
2016/9/1, 113, 77, 105, 14, 15, 13
2016/9/2, 154, 109, 73, 15, 11, 14
2016/9/3, 240, 68, 51, 10, 11, 14
2016/9/4, 156, 84, 45, 7, 11, 14
2016/9/5, 189, 43, 80, 8, 16, 13
2016/9/6, 106, 63, 72, 13, 22, 16
2016/9/7, 131, 64, 73, 10, 12, 15
2016/9/8, 130, 51, 71, 11, 11, 14
2016/9/9, 107, 68, 92, 14, 12, 15
2016/9/10, 135, 93, 109, 14, 20, 15
2016/9/11, 159, 119, 107, 16, 25, 80
2016/9/12, 197, 80, 90, 9, 17, 144
2016/9/13, 176, 58, 62, 8, 12, 13
2016/9/14, 145, 40, 71, 8, 12, 13
2016/9/15, 99, 52, 83, 9, 14, 14
2016/9/16, 108, 87, 100, 12, 13, 16
2016/9/17, 176, 66, 74, 10, 13, 22
2016/9/18, 149, 42, 97, 7, 16, 15
2016/9/19, 103, 49, 101, 10, 13, 23
2016/9/20, 116, 135, 76, 18, 11, 17
2016/9/21, 171, 200, 76, 14, 16, 15
2016/9/22, 210, 87, 51, 10, 10, 13
2016/9/23, 181, 48, 71, 17, 12, 14
2016/9/24, 122, 79, 52, 13, 17, 21
2016/9/25, 164, 52, 133, 14, 14, 14
2016/9/26, 116, 58, 60, 13, 11, 14
2016/9/27, 124, 64, 77, 16, 12, 14
2016/9/28, 94, 77, 81, 21, 11, 13
2016/9/29, 126, 78, 62, 26, 15, 16
2016/9/30, 160, 91, 69, 40, 21, 15
2016/4/1, 161, 107, 35, 28, 16, 14
2016/4/2, 171, 103, 80, 25, 17, 15
2016/4/3, 169, 140, 53, 22, 16, 14
2016/4/4, 167, 60, 42, 16, 11, 12
2016/4/5, 107, 46, 33, 11, 8, 12
2016/4/6, 95, 62, 50, 16, 13, 13
2016/4/7, 119, 54, 30, 15, 6, 12
2016/4/8, 112, 35, 26, 13, 6, 12
2016/4/9, 76, 51, 45, 22, 7, 13
2016/4/10, 88, 73, 56, 17, 10, 12
2016/4/11, 120, 66, 33, 19, 10, 14
2016/4/12, 142, 75, 53, 16, 11, 15
2016/4/13, 153, 28, 32, 11, 7, 12
2016/4/14, 63, 34, 31, 9, 6, 13
2016/4/15, 72, 44, 51, 13, 7, 13
2016/4/16, 67, 53, 44, 14, 6, 11
2016/4/17, 81, 69, 60, 19, 10, 10
2016/4/18, 110, 73, 39, 23, 14, 10
2016/4/19, 131, 51, 53, 15, 8, 12
2016/4/20, 93, 48, 33, 19, 12, 9
2016/4/21, 87, 55, 27, 19, 9, 9
2016/4/22, 106, 45, 35, 17, 10, 11
2016/4/23, 84, 57, 27, 19, 10, 12
2016/4/24, 125, 56, 49, 19, 13, 10
2016/4/25, 128, 47, 42, 17, 8, 10
2016/4/26, 98, 66, 70, 22, 14, 10
2016/4/27, 139, 70, 72, 21, 8, 9
2016/4/28, 135, 62, 48, 17, 8, 9
2016/4/29, 106, 62, 48, 21, 10, 10
2016/4/30, 152, 88, 60, 22, 9, 72
2016/5/1, 150, 101, 51, 24, 9, 213
2016/5/2, 130, 142, 112, 24, 18, 35
2016/5/3, 149, 115, 87, 28, 14, 98
2016/5/4, 169, 208, 87, 26, 14, 16
2016/5/5, 268, 183, 40, 20, 13, 14
2016/5/6, 193, 29, 35, 9, 10, 12
2016/5/7, 56, 78, 44, 12, 8, 17
2016/5/8, 85, 51, 73, 15, 7, 17
2016/5/9, 114, 91, 93, 22, 13, 17
2016/5/10, 154, 118, 132, 26, 13, 18
2016/5/11, 172, 148, 123, 22, 15, 18
2016/5/12, 179, 109, 82, 13, 7, 18
2016/5/13, 129, 56, 93, 11, 6, 18
2016/5/14, 92, 74, 133, 16, 6, 19
2016/5/15, 90, 116, 101, 23, 19, 20
2016/5/16, 143, 94, 74, 25, 14, 9
2016/5/17, 142, 87, 79, 24, 16, 7
2016/5/18, 155, 58, 36, 16, 8, 7
2016/5/19, 129, 50, 50, 16, 7, 6
2016/5/20, 106, 50, 50, 15, 6, 6
2016/5/21, 85, 51, 33, 14, 8, 15
2016/5/22, 115, 31, 46, 10, 7, 21
2016/5/23, 70, 55, 48, 19, 11, 15
2016/5/24, 98, 56, 43, 17, 10, 8
2016/5/25, 111, 27, 45, 10, 7, 7
2016/5/26, 45, 24, 37, 11, 6, 8
2016/5/27, 51, 38, 43, 14, 11, 10
2016/5/28, 78, 63, 69, 17, 12, 11
2016/5/29, 115, 68, 43, 19, 11, 13
2016/5/30, 139, 57, 44, 16, 11, 13
2016/5/31, 115, 52, 42, 15, 8, 12
2016/6/1, 90, 34, 45, 13, 8, 13
2016/6/2, 59, 40, 66, 14, 11, 13
2016/6/3, 71, 58, 81, 18, 9, 13
2016/6/4, 101, 45, 98, 17, 8, 9
2016/6/5, 69, 68, 104, 21, 12, 11
2016/6/6, 106, 47, 98, 12, 12, 10
2016/6/7, 84, 62, 103, 17, 17, 11
2016/6/8, 122, 43, 63, 12, 8, 9
2016/6/9, 91, 36, 54, 12, 7, 9
2016/6/10, 86, 36, 52, 13, 8, 10
2016/6/11, 93, 45, 65, 16, 10, 12
2016/6/12, 90, 66, 93, 23, 14, 14
2016/6/13, 128, 67, 80, 21, 10, 13
2016/6/14, 134, 56, 63, 14, 13, 11
2016/6/15, 89, 77, 95, 20, 15, 11
2016/6/16, 112, 65, 107, 24, 15, 10
2016/6/17, 115, 72, 92, 25, 14, 12
2016/6/18, 131, 55, 76, 14, 9, 12
2016/6/19, 113, 45, 88, 11, 15, 13
2016/6/20, 96, 62, 65, 19, 13, 13
2016/6/21, 116, 53, 55, 14, 11, 13
2016/6/22, 101, 40, 61, 9, 13, 18
2016/6/23, 84, 27, 45, 14, 10, 14
2016/6/24, 51, 22, 44, 8, 12, 12
2016/6/25, 45, 25, 33, 11, 9, 13
2016/6/26, 57, 45, 69, 16, 12, 14
2016/6/27, 93, 50, 44, 17, 9, 8
2016/6/28, 115, 61, 78, 22, 9, 7
2016/6/29, 114, 49, 38, 20, 8, 7
2016/6/30, 104, 50, 88, 17, 10, 9
2016/1/4, 187, 93, 27, 18, 7, 15
2016/1/5, 167, 125, 13, 20, 14, 17
2016/1/6, 187, 59, 26, 15, 5, 11
2016/1/7, 125, 55, 12, 18, 7, 14
2016/1/8, 99, 51, 15, 17, 6, 15
2016/1/9, 111, 49, 16, 17, 5, 14
2016/1/10, 110, 58, 17, 14, 9, 14
2016/1/11, 129, 52, 11, 13, 8, 13
2016/1/12, 126, 53, 16, 12, 8, 16
2016/1/13, 124, 71, 16, 19, 7, 15
2016/1/14, 158, 78, 18, 16, 13, 14
2016/1/15, 156, 74, 23, 18, 9, 20
2016/1/16, 158, 94, 30, 20, 12, 23
2016/1/17, 161, 83, 24, 23, 9, 24
2016/1/18, 158, 99, 10, 20, 11, 25
2016/1/19, 171, 68, 31, 12, 7, 24
2016/1/20, 154, 73, 27, 12, 8, 16
2016/1/21, 160, 60, 27, 27, 10, 13
2016/1/22, 133, 66, 32, 11, 6, 16
2016/1/23, 79, 55, 41, 13, 5, 17
2016/1/24, 85, 74, 37, 20, 14, 16
2016/1/25, 124, 99, 63, 25, 15, 19
2016/1/26, 158, 108, 23, 29, 12, 15
2016/1/27, 166, 98, 19, 25, 13, 14
2016/1/28, 171, 107, 26, 21, 16, 22
2016/1/29, 182, 110, 33, 22, 10, 17
2016/1/30, 189, 85, 27, 17, 6, 23
2016/1/31, 170, 75, 28, 20, 10, 19
2016/2/1, 167, 73, 16, 19, 7, 20
2016/2/2, 163, 81, 10, 17, 7, 24
2016/2/3, 172, 84, 39, 15, 8, 22
2016/2/4, 175, 79, 38, 19, 7, 21
2016/2/5, 170, 83, 39, 18, 5, 23
2016/2/6, 159, 96, 50, 22, 7, 19
2016/2/7, 187, 264, 47, 21, 17, 17
2016/2/8, 340, 129, 29, 24, 6, 19
2016/2/9, 212, 119, 40, 23, 7, 22
2016/2/10, 211, 100, 41, 23, 5, 19
2016/2/11, 187, 65, 30, 13, 6, 13
2016/2/12, 146, 64, 34, 7, 6, 13
2016/2/13, 76, 47, 37, 7, 3, 13
2016/2/14, 66, 43, 27, 9, 3, 12
2016/2/15, 91, 55, 32, 14, 8, 13
2016/2/16, 124, 75, 37, 17, 9, 13
2016/2/17, 158, 77, 40, 22, 9, 12
2016/2/18, 154, 93, 34, 24, 7, 14
2016/2/19, 156, 152, 37, 22, 8, 13
2016/2/20, 148, 102, 23, 27, 11, 14
2016/2/21, 174, 61, 35, 11, 5, 13
2016/2/22, 144, 54, 35, 12, 4, 12
2016/2/23, 112, 51, 41, 14, 7, 12
2016/2/24, 101, 60, 37, 17, 7, 12
2016/2/25, 127, 68, 41, 24, 8, 13
2016/2/26, 145, 80, 49, 23, 10, 14
2016/2/27, 154, 85, 52, 26, 8, 14
2016/2/28, 161, 112, 68, 40, 14, 19
2016/2/29, 172, 98, 67, 33, 11, 14
2016/3/1, 164, 100, 48, 30, 10, 14
2016/3/2, 160, 103, 57, 30, 16, 16
2016/3/3, 169, 113, 53, 28, 15, 18
2016/3/4, 180, 150, 58, 24, 12, 15
2016/3/5, 171, 95, 55, 27, 14, 15
2016/3/6, 166, 67, 48, 18, 12, 13
2016/3/7, 137, 72, 40, 13, 8, 14
2016/3/8, 126, 27, 34, 9, 7, 13
2016/3/9, 57, 49, 34, 10, 7, 20
2016/3/10, 125, 49, 24, 14, 10, 11
2016/3/11, 112, 57, 33, 17, 8, 12
2016/3/12, 136, 68, 31, 23, 10, 12
2016/3/13, 152, 87, 38, 26, 18, 16
2016/3/14, 158, 86, 52, 24, 12, 15
2016/3/15, 166, 88, 61, 24, 16, 12
2016/3/16, 158, 76, 50, 22, 8, 12
2016/3/17, 156, 95, 71, 26, 12, 14
2016/3/18, 166, 99, 39, 36, 9, 16
2016/3/19, 172, 80, 23, 25, 11, 12
2016/3/20, 157, 57, 29, 13, 8, 12
2016/3/21, 127, 39, 27, 13, 5, 12
2016/3/22, 101, 39, 39, 15, 8, 12
2016/3/23, 93, 55, 74, 12, 10, 15
2016/3/24, 131, 72, 66, 18, 13, 17
2016/3/25, 155, 65, 48, 16, 6, 15
2016/3/26, 133, 80, 53, 20, 14, 13
2016/3/27, 134, 79, 41, 26, 18, 13
2016/3/28, 151, 97, 15, 27, 16, 13
2016/3/29, 166, 65, 47, 16, 8, 11
2016/3/30, 130, 76, 57, 19, 14, 11
2016/3/31, 141, 90, 43, 25, 15, 13
2015/10/1, 89, 99, 45, 17, 10, 11
2015/10/2, 156, 77, 30, 12, 6, 10
2015/10/3, 142, 33, 25, 7, 3, 10
2015/10/4, 52, 43, 35, 10, 5, 12
2015/10/5, 71, 52, 42, 11, 7, 12
2015/10/6, 110, 87, 73, 14, 12, 15
2015/10/7, 179, 100, 40, 17, 8, 14
2015/10/8, 173, 65, 39, 15, 7, 10
2015/10/9, 124, 80, 44, 15, 15, 14
2015/10/10, 153, 90, 56, 16, 22, 11
2015/10/11, 151, 96, 73, 19, 17, 23
2015/10/12, 163, 103, 69, 21, 17, 14
2015/10/13, 168, 101, 93, 22, 24, 21
2015/10/14, 162, 111, 95, 25, 19, 13
2015/10/15, 173, 118, 67, 29, 10, 12
2015/10/16, 188, 99, 39, 19, 10, 14
2015/10/17, 181, 76, 38, 16, 12, 13
2015/10/18, 163, 86, 41, 21, 11, 15
2015/10/19, 170, 100, 63, 25, 16, 15
2015/10/20, 170, 99, 56, 24, 19, 15
2015/10/21, 169, 78, 38, 21, 7, 13
2015/10/22, 160, 59, 35, 12, 5, 8
2015/10/23, 128, 61, 27, 13, 3, 14
2015/10/24, 145, 60, 23, 10, 6, 14
2015/10/25, 122, 43, 26, 11, 7, 12
2015/10/26, 80, 49, 23, 15, 10, 13
2015/10/27, 78, 45, 31, 9, 7, 14
2015/10/28, 77, 44, 19, 10, 6, 14
2015/10/29, 85, 34, 25, 8, 10, 14
2015/10/30, 59, 31, 27, 7, 4, 13
2015/10/31, 62, 65, 35, 11, 9, 14
2015/11/1, 113, 68, 62, 11, 7, 13
2015/11/2, 139, 61, 21, 11, 6, 15
2015/11/3, 143, 70, 21, 11, 7, 15
2015/11/4, 156, 57, 20, 9, 7, 14
2015/11/5, 136, 56, 22, 11, 5, 15
2015/11/6, 121, 51, 20, 12, 3, 11
2015/11/7, 102, 47, 39, 14, 8, 11
2015/11/8, 78, 72, 17, 18, 8, 13
2015/11/9, 137, 49, 16, 11, 4, 12
2015/11/10, 86, 45, 16, 9, 5, 13
2015/11/11, 86, 40, 20, 7, 5, 14
2015/11/12, 85, 53, 28, 12, 9, 14
2015/11/13, 100, 54, 26, 10, 8, 14
2015/11/14, 103, 56, 27, 10, 9, 14
2015/11/15, 112, 70, 28, 12, 10, 14
2015/11/16, 146, 62, 23, 11, 4, 13
2015/11/17, 133, 60, 10, 10, 10, 13
2015/11/18, 115, 62, 13, 11, 9, 15
2015/11/19, 116, 73, 21, 13, 13, 15
2015/11/20, 147, 67, 28, 13, 10, 14
2015/11/21, 138, 62, 28, 10, 8, 14
2015/11/22, 132, 55, 16, 7, 9, 13
2015/11/23, 108, 35, 13, 9, 6, 18
2015/11/24, 58, 54, 21, 12, 11, 14
2015/11/25, 74, 64, 12, 15, 18, 17
2015/11/26, 130, 58, 14, 10, 11, 15
2015/11/27, 136, 55, 16, 10, 7, 12
2015/11/28, 123, 60, 24, 11, 9, 13
2015/11/29, 125, 62, 13, 15, 8, 14
2015/11/30, 131, 62, 26, 13, 6, 14
2015/12/1, 148, 77, 17, 18, 9, 16
2015/12/2, 165, 74, 9, 17, 8, 18
2015/12/3, 162, 56, 20, 18, 9, 13
2015/12/4, 110, 54, 22, 14, 5, 13
2015/12/5, 110, 62, 29, 20, 11, 14
2015/12/6, 123, 66, 22, 22, 12, 13
2015/12/7, 138, 59, 15, 18, 5, 14
2015/12/8, 121, 77, 17, 20, 13, 15
2015/12/9, 156, 92, 16, 24, 12, 14
2015/12/10, 170, 83, 12, 20, 8, 11
2015/12/11, 168, 57, 15, 14, 6, 11
2015/12/12, 113, 55, 16, 13, 4, 15
2015/12/13, 101, 53, 25, 14, 6, 11
2015/12/14, 98, 49, 27, 15, 5, 11
2015/12/15, 79, 76, 34, 20, 7, 11
2015/12/16, 104, 74, 27, 20, 10, 12
2015/12/17, 140, 64, 23, 21, 7, 12
2015/12/18, 132, 56, 18, 16, 9, 11
2015/12/19, 142, 56, 16, 16, 10, 12
2015/12/20, 144, 67, 21, 17, 7, 15
2015/12/21, 142, 83, 31, 21, 7, 13
2015/12/22, 156, 82, 31, 22, 7, 14
2015/12/23, 159, 75, 25, 20, 7, 12
2015/12/24, 155, 84, 30, 23, 7, 14
2015/12/25, 152, 106, 33, 24, 11, 14
2015/12/26, 165, 115, 29, 26, 9, 13
2015/12/27, 171, 136, 12, 26, 14, 17
2015/12/28, 182, 120, 10, 25, 17, 20
2015/12/29, 204, 229, 15, 23, 14, 20
2015/12/30, 196, 119, 10, 19, 5, 12
2015/12/31, 174, , , , , 
2016/1/3, 168, 100, 16, 20, 16, 16
2015/7/1, 123, 60, 70, 9, 10, 13
2015/7/2, 112, 27, 58, 6, 8, 12
2015/7/3, 63, 40, 68, 9, 6, 10
2015/7/4, 87, 41, 101, 10, 8, 7
2015/7/5, 94, 52, 106, 13, 13, 7
2015/7/6, 122, 61, 114, 16, 13, 8
2015/7/7, 150, 75, 114, 18, 12, 11
2015/7/8, 143, 63, 85, 10, 12, 11
2015/7/9, 136, 61, 121, 10, 10, 12
2015/7/10, 146, 81, 145, 20, 10, 11
2015/7/11, 161, 92, 132, 18, 14, 11
2015/7/12, 168, 94, 100, 14, 12, 13
2015/7/13, 168, 91, 53, 12, 5, 12
2015/7/14, 156, 53, 83, 9, 1, 12
2015/7/15, 102, 70, 102, 16, 8, 13
2015/7/16, 115, 56, 35, 12, 6, 10
2015/7/17, 102, 85, 41, 21, 12, 11
2015/7/18, 150, 53, 39, 6, 7, 9
2015/7/19, 102, 91, 152, 19, 16, 14
2015/7/20, 160, 73, 49, 9, 9, 12
2015/7/21, 152, 44, 58, 5, 4, 9
2015/7/22, 105, 40, 48, 7, 9, 10
2015/7/23, 81, 52, 82, 12, 8, 12
2015/7/24, 89, 77, 100, 18, 16, 8
2015/7/25, 137, 84, 114, 16, 17, 14
2015/7/26, 158, 81, 87, 13, 9, 12
2015/7/27, 156, 80, 104, 15, 15, 10
2015/7/28, 158, 75, 78, 13, 15, 10
2015/7/29, 145, 72, 59, 15, 20, 11
2015/7/30, 130, 43, 98, 6, 13, 7
2015/7/31, 82, 51, 99, 9, 9, 10
2015/8/1, 102, 55, 106, 15, 15, 10
2015/8/2, 111, 56, 96, 11, 13, 11
2015/8/3, 103, 64, 80, 6, 25, 18
2015/8/4, 89, 32, 103, 5, 7, 12
2015/8/5, 70, 63, 111, 14, 15, 25
2015/8/6, 118, 81, 125, 15, 13, 11
2015/8/7, 149, 37, 217, 4, 3, 6
2015/8/8, 89, 45, 135, 5, 11, 8
2015/8/9, 95, 49, 81, 7, 8, 10
2015/8/10, 101, 65, 46, 14, 17, 9
2015/8/11, 138, 68, 45, 10, 15, 8
2015/8/12, 142, 72, 43, 13, 8, 8
2015/8/13, 133, 49, 32, 9, 5, 8
2015/8/14, 96, 48, 42, 6, 6, 7
2015/8/15, 90, 77, 31, 7, 18, 7
2015/8/16, 135, 28, 28, 4, 3, 7
2015/8/17, 54, 26, 33, 4, 4, 7
2015/8/18, 44, 42, 98, 8, 8, 7
2015/8/19, 78, 43, 127, 11, 13, 10
2015/8/20, 69, 58, 51, 17, 12, 8
2015/8/21, 112, 68, 76, 19, 11, 6
2015/8/22, 140, 67, 68, 10, 4, 7
2015/8/23, 135, 66, 45, 14, 6, 6
2015/8/24, 129, 52, 35, 5, 3, 7
2015/8/25, 109, 56, 43, 8, 3, 7
2015/8/26, 119, 62, 29, 8, 3, 9
2015/8/27, 139, 56, 37, 7, 5, 9
2015/8/28, 122, 67, 51, 12, 4, 8
2015/8/29, 148, 70, 58, 18, 11, 9
2015/8/30, 161, 85, 57, 13, 6, 8
2015/8/31, 167, 68, 58, 11, 10, 8
2015/9/1, 154, 66, 43, 12, 8, 12
2015/9/2, 149, 67, 54, 7, 8, 11
2015/9/3, 151, 62, 23, 5, 2, 13
2015/9/4, 141, 49, 20, 6, 2, 13
2015/9/5, 99, 52, 41, 9, 10, 13
2015/9/6, 99, 55, 56, 9, 11, 12
2015/9/7, 97, 103, 63, 12, 9, 17
2015/9/8, 181, 61, 52, 4, 12, 19
2015/9/9, 126, 42, 35, 6, 16, 16
2015/9/10, 70, 35, 39, 10, 6, 14
2015/9/11, 48, 47, 45, 7, 6, 15
2015/9/12, 84, 54, 38, 9, 11, 30
2015/9/13, 99, 62, 140, 13, 15, 18
2015/9/14, 116, 84, 132, 15, 13, 13
2015/9/15, 163, 59, 40, 8, 5, 11
2015/9/16, 121, 41, 43, 8, 5, 11
2015/9/17, 83, 37, 37, 8, 4, 12
2015/9/18, 76, 40, 36, 10, 5, 12
2015/9/19, 74, 48, 42, 11, 6, 12
2015/9/20, 87, 55, 29, 14, 8, 13
2015/9/21, 106, 56, 40, 10, 5, 11
2015/9/22, 110, 70, 49, 12, 6, 13
2015/9/23, 141, 42, 37, 10, 4, 10
2015/9/24, 79, 46, 35, 11, 8, 11
2015/9/25, 80, 31, 31, 7, 5, 11
2015/9/26, 64, 37, 26, 11, 5, 12
2015/9/27, 71, 45, 30, 9, 5, 12
2015/9/28, 92, 47, 24, 12, 6, 12
2015/9/29, 92, 45, 22, 11, 5, 13
2015/9/30, 84, 75, 58, 11, 3, 9
2015/4/1, 158, 70, 119, 9, 13, 12
2015/4/2, 120, 76, 124, 21, 12, 8
2015/4/3, 133, 53, 122, 8, 5, 8
2015/4/4, 81, 33, 64, 7, 7, 10
2015/4/5, 49, 24, 58, 7, 4, 8
2015/4/6, 47, 27, 71, 8, 9, 11
2015/4/7, 60, 36, 59, 10, 8, 10
2015/4/8, 91, 46, 77, 12, 6, 10
2015/4/9, 99, 53, 100, 13, 12, 11
2015/4/10, 119, 59, 77, 14, 10, 10
2015/4/11, 105, 82, 103, 18, 10, 9
2015/4/12, 139, 87, 100, 21, 15, 8
2015/4/13, 129, 96, 112, 21, 22, 10
2015/4/14, 131, 71, 120, 14, 10, 9
2015/4/15, 141, 108, 129, 25, 11, 10
2015/4/16, 165, 126, 140, 24, 17, 11
2015/4/17, 170, 82, 66, 12, 7, 7
2015/4/18, 155, 53, 49, 10, 3, 8
2015/4/19, 77, 65, 92, 13, 64, 29
2015/4/20, 112, 57, 70, 12, 20, 9
2015/4/21, 92, 62, 40, 13, 9, 9
2015/4/22, 111, 61, 43, 11, 11, 9
2015/4/23, 156, 60, 58, 13, 9, 9
2015/4/24, 154, 78, 73, 19, 7, 9
2015/4/25, 150, 105, 101, 22, 10, 10
2015/4/26, 161, 144, 108, 25, 18, 13
2015/4/27, 184, 127, 127, 29, 25, 12
2015/4/28, 193, 130, 112, 28, 19, 11
2015/4/29, 189, 160, 102, 23, 18, 10
2015/4/30, 191, 68, 52, 8, 5, 7
2015/5/1, 107, 78, 87, 16, 16, 9
2015/5/2, 147, 167, 53, 15, 13, 12
2015/5/3, 180, 61, 53, 8, 6, 9
2015/5/4, 136, 56, 66, 10, 7, 11
2015/5/5, 142, 111, 104, 16, 13, 12
2015/5/6, 216, 102, 99, 20, 9, 10
2015/5/7, 189, 73, 91, 12, 11, 14
2015/5/8, 122, 94, 103, 21, 16, 12
2015/5/9, 150, 105, 85, 21, 18, 10
2015/5/10, 169, 106, 78, 9, 8, 10
2015/5/11, 108, 117, 93, 23, 22, 17
2015/5/12, 145, 112, 94, 25, 20, 12
2015/5/13, 158, 105, 69, 26, 18, 11
2015/5/14, 163, 76, 49, 15, 12, 10
2015/5/15, 147, 52, 40, 14, 10, 10
2015/5/16, 116, 61, 51, 16, 7, 12
2015/5/17, 159, 69, 81, 21, 17, 12
2015/5/18, 175, 79, 60, 22, 18, 12
2015/5/19, 165, 82, 95, 18, 13, 11
2015/5/20, 143, 66, 29, 13, 10, 11
2015/5/21, 123, 41, 45, 7, 4, 13
2015/5/22, 91, 47, 60, 12, 17, 12
2015/5/23, 109, 52, 57, 13, 11, 12
2015/5/24, 125, 58, 36, 11, 7, 11
2015/5/25, 108, 56, 123, 11, 9, 15
2015/5/26, 128, 59, 90, 13, 14, 13
2015/5/27, 143, 69, 71, 21, 13, 13
2015/5/28, 151, 35, 102, 12, 9, 11
2015/5/29, 68, 53, 108, 19, 25, 14
2015/5/30, 107, 64, 100, 18, 15, 14
2015/5/31, 137, 63, 46, 15, 8, 13
2015/6/1, 120, 55, 34, 11, 8, 12
2015/6/2, 106, 33, 42, 8, 7, 12
2015/6/3, 67, 28, 44, 9, 7, 13
2015/6/4, 54, 46, 52, 11, 11, 13
2015/6/5, 94, 59, 38, 15, 14, 13
2015/6/6, 104, 47, 36, 10, 12, 13
2015/6/7, 98, 57, 76, 10, 16, 14
2015/6/8, 133, 62, 116, 10, 12, 13
2015/6/9, 142, 73, 122, 18, 12, 12
2015/6/10, 139, 92, 118, 15, 11, 11
2015/6/11, 116, 75, 96, 11, 13, 12
2015/6/12, 115, 47, 104, 8, 10, 14
2015/6/13, 106, 51, 86, 11, 13, 14
2015/6/14, 105, 58, 65, 10, 7, 11
2015/6/15, 114, 66, 82, 16, 5, 8
2015/6/16, 137, 69, 108, 13, 3, 8
2015/6/17, 141, 61, 112, 12, 15, 10
2015/6/18, 121, 56, 100, 15, 21, 13
2015/6/19, 128, 54, 68, 11, 11, 9
2015/6/20, 113, 47, 105, 9, 12, 11
2015/6/21, 102, 62, 106, 16, 15, 12
2015/6/22, 146, 47, 53, 9, 9, 12
2015/6/23, 102, 29, 44, 8, 8, 13
2015/6/24, 55, 38, 49, 9, 9, 14
2015/6/25, 82, 51, 71, 12, 15, 13
2015/6/26, 108, 52, 44, 8, 9, 13
2015/6/27, 123, 49, 50, 7, 10, 10
2015/6/28, 101, 33, 52, 6, 3, 10
2015/6/29, 63, 45, 42, 7, 6, 12
2015/6/30, 89, 64, 84, 9, 8, 12
2015/1/1, 188, 144, 22, 27, 21, 10
2015/1/2, 210, 160, 25, 25, 27, 23
2015/1/3, 204, 160, 21, 20, 13, 33
2015/1/4, 210, 127, 20, 20, 15, 15
2015/1/5, 202, 70, 42, 16, 15, 8
2015/1/6, 113, 73, 35, 20, 22, 7
2015/1/7, 133, 71, 25, 22, 11, 12
2015/1/8, 149, 84, 22, 19, 22, 10
2015/1/9, 162, 89, 26, 17, 8, 19
2015/1/10, 159, 105, 37, 21, 11, 11
2015/1/11, 170, 126, 44, 24, 14, 23
2015/1/12, 260, 127, 26, 23, 13, 23
2015/1/13, 185, 107, 20, 24, 18, 17
2015/1/14, 183, 131, 20, 21, 15, 21
2015/1/15, 199, 135, 34, 25, 15, 29
2015/1/16, 198, 153, 16, 23, 18, 36
2015/1/17, 219, 84, 30, 17, 11, 13
2015/1/18, 165, 117, 19, 21, 23, 43
2015/1/19, 183, 123, 38, 22, 11, 54
2015/1/20, 175, 149, 40, 30, 21, 62
2015/1/21, 186, 140, 63, 27, 19, 45
2015/1/22, 183, 122, 27, 28, 15, 8
2015/1/23, 183, 116, 29, 24, 12, 9
2015/1/24, 185, 162, 19, 20, 19, 10
2015/1/25, 218, 148, 15, 23, 20, 11
2015/1/26, 207, 162, 18, 18, 11, 9
2015/1/27, 196, 32, 21, 12, 12, 10
2015/1/28, 60, 49, 30, 12, 15, 9
2015/1/29, 93, 57, 22, 14, 9, 8
2015/1/30, 124, 94, 21, 14, 12, 10
2015/1/31, 129, 144, 24, 14, 27, 15
2015/2/1, 162, 89, 27, 17, 27, 15
2015/2/2, 169, 92, 39, 19, 19, 11
2015/2/3, 169, 97, 47, 20, 19, 13
2015/2/4, 162, 114, 37, 22, 20, 13
2015/2/5, 172, 107, 38, 21, 21, 13
2015/2/6, 168, 90, 43, 19, 14, 11
2015/2/7, 166, 152, 41, 29, 26, 18
2015/2/8, 191, 128, 27, 23, 26, 37
2015/2/9, 194, 120, 33, 23, 25, 16
2015/2/10, 186, 158, 60, 30, 24, 20
2015/2/11, 204, 184, 74, 28, 15, 21
2015/2/12, 202, 139, 24, 29, 22, 22
2015/2/13, 203, 145, 25, 23, 15, 20
2015/2/14, 214, 127, 51, 24, 17, 15
2015/2/15, 194, 125, 37, 26, 15, 11
2015/2/16, 187, 109, 61, 21, 5, 9
2015/2/17, 173, 103, 52, 19, 6, 8
2015/2/18, 175, 166, 27, 13, 11, 8
2015/2/19, 220, 64, 35, 12, 3, 9
2015/2/20, 137, 79, 37, 16, 5, 9
2015/2/21, 156, 68, 34, 11, 4, 7
2015/2/22, 117, 45, 22, 10, 4, 8
2015/2/23, 77, 53, 29, 11, 7, 9
