일자,종가,시가,고가,저가,거래량,변동
2021-01-04,977.62,968.86,977.62,960.52,170000000.0,95.0
2021-01-05,985.76,976.43,985.76,965.53,181000000.0,83.0
2021-01-06,981.39,987.25,990.88,977.37,198000000.0,-44.0
2021-01-07,988.86,983.28,993.91,982.27,225999999.99999997,76.0
2021-01-08,987.79,990.7,995.22,978.12,256000000.0,-11.0
2021-01-11,976.63,988.38,993.2,953.36,220000000.00000003,-112.99999999999999
2021-01-12,973.72,977.14,982.46,956.72,174000000.0,-30.0
2021-01-13,979.13,974.14,982.66,972.1,164000000.0,56.00000000000001
2021-01-14,980.29,979.1,980.29,973.63,174000000.0,12.0
2021-01-15,964.44,981.72,982.31,963.09,184000000.0,-162.0
2021-01-18,944.67,963.18,967.05,940.11,204000000.0,-204.99999999999997
2021-01-19,957.75,945.33,962.14,936.93,211000000.0,138.0
2021-01-20,977.66,959.52,978.88,959.52,244000000.0,208.0
2021-01-21,981.4,979.82,984.98,975.62,200000000.0,38.0
2021-01-22,979.98,982.2,984.67,975.05,229000000.0,-14.000000000000002
2021-01-25,999.3,981.05,999.64,981.05,185000000.0,197.0
2021-01-26,994.0,1000.0,1007.52,989.03,265000000.0,-53.0
2021-01-27,985.92,996.42,1000.75,984.37,286000000.0,-81.0
2021-01-28,961.23,980.7,980.7,957.17,195000000.0,-250.0
2021-01-29,928.73,963.58,970.95,918.68,219000000.0,-338.0
2021-02-01,956.92,927.92,957.26,918.92,155000000.0,304.0
2021-02-02,963.81,958.85,972.35,953.72,196000000.0,72.0
2021-02-03,970.69,965.99,970.85,958.47,191000000.0,71.0
2021-02-04,964.58,970.93,970.95,958.05,216000000.0,-63.0
2021-02-05,967.42,965.61,970.6,961.26,199000000.0,28.999999999999996
2021-02-08,960.78,966.94,968.03,956.93,213000000.0,-69.0
2021-02-09,957.85,961.31,966.22,957.69,320000000.0,-30.0
2021-02-10,964.31,958.45,964.66,951.21,281000000.0,67.0
2021-02-15,981.97,965.83,982.78,965.83,303000000.0,183.0
2021-02-16,977.74,982.81,987.89,974.3,299000000.0,-43.0
2021-02-17,979.77,977.93,979.9,970.55,507000000.0,21.0
2021-02-18,967.42,980.01,981.83,967.42,441000000.0,-126.0
2021-02-19,965.11,967.65,968.92,944.74,438999999.99999994,-24.0
2021-02-22,954.29,965.55,969.96,953.48,273000000.0,-112.00000000000001
2021-02-23,936.6,952.23,952.23,934.35,339000000.0,-185.0
2021-02-24,906.31,936.8,944.71,906.31,362000000.0,-323.0
2021-02-25,936.21,910.15,936.94,910.15,245000000.00000003,330.0
2021-02-26,913.94,930.54,930.54,904.18,264000000.0,-238.0
2021-03-02,923.17,919.17,936.61,914.49,296000000.0,101.0
2021-03-03,930.8,922.52,930.86,920.07,339000000.0,83.0
2021-03-04,926.2,929.09,929.09,916.75,245000000.00000003,-49.0
2021-03-05,923.48,923.32,924.42,907.41,217000000.0,-28.999999999999996
2021-03-08,904.77,925.19,931.14,904.62,332000000.0,-202.99999999999997
2021-03-09,896.36,904.04,904.04,877.73,351000000.0,-93.0
2021-03-10,890.07,900.19,911.04,890.07,288000000.0,-70.0
2021-03-11,908.01,890.97,908.01,890.97,242000000.0,202.0
2021-03-12,925.49,910.41,925.9,910.41,286000000.0,193.0
2021-03-15,926.9,926.04,929.69,921.71,234000000.0,15.0
2021-03-16,940.65,928.17,941.0,928.17,337000000.0,148.0
2021-03-17,943.78,941.2,943.78,935.11,276000000.0,33.0
2021-03-18,949.83,945.11,953.1,945.11,206000000.0,64.0
2021-03-19,952.11,946.61,953.06,935.27,166000000.0,24.0
2021-03-22,955.38,953.04,957.52,948.77,178000000.0,34.0
2021-03-23,946.31,956.1,962.65,945.97,204000000.0,-95.0
2021-03-24,953.82,946.23,954.2,939.19,173000000.0,79.0
2021-03-25,954.99,953.26,955.24,948.34,175000000.0,12.0
2021-03-26,956.7,955.68,959.46,951.13,213000000.0,18.0
2021-03-29,954.1,956.88,961.73,952.22,239000000.0,-27.0
2021-03-30,958.06,954.54,959.88,954.54,202999999.99999997,42.0
2021-03-31,956.17,958.38,961.02,954.17,185000000.0,-20.0
2021-04-01,965.78,956.87,965.81,954.93,200999999.99999997,101.0
2021-04-02,970.09,967.56,971.17,966.34,233000000.0,45.0
2021-04-05,969.77,971.04,973.57,966.52,193000000.0,-3.0
2021-04-06,968.63,971.11,974.14,964.62,241000000.0,-12.0
2021-04-07,973.22,969.3,974.11,968.35,204000000.0,47.0
2021-04-08,982.02,974.14,982.04,969.53,191000000.0,90.0
2021-04-09,989.39,983.4,991.17,983.4,159000000.0,75.0
2021-04-12,1000.65,992.31,1000.78,990.32,191000000.0,113.99999999999999
2021-04-13,1010.37,1001.0,1010.8,1001.0,366000000.0,97.0
2021-04-14,1014.42,1011.35,1016.06,1009.34,318000000.0,40.0
2021-04-15,1013.9,1014.34,1014.72,1008.8,262000000.0,-5.0
2021-04-16,1021.62,1015.71,1022.36,1014.4,206999999.99999997,76.0
2021-04-19,1029.46,1022.06,1032.64,1020.58,200999999.99999997,77.0
2021-04-20,1031.88,1029.18,1031.9,1025.48,177000000.0,24.0
2021-04-21,1022.22,1031.26,1031.26,1019.59,289000000.0,-94.0
2021-04-22,1025.71,1023.65,1029.8,1023.43,409000000.0,34.0
2021-04-23,1026.82,1024.29,1029.79,1018.87,409999999.99999994,11.0
2021-04-26,1030.06,1027.4,1030.6,1025.73,293000000.0,32.0
2021-04-27,1021.01,1030.29,1031.95,1019.81,341000000.0,-88.0
2021-04-28,998.27,1021.13,1021.13,995.96,324000000.0,-223.0
2021-04-29,990.69,999.01,1004.57,983.73,193000000.0,-76.0
2021-04-30,983.45,991.08,995.74,975.66,147000000.0,-73.0
2021-05-03,961.81,982.97,986.2,961.3,146000000.0,-220.00000000000003
2021-05-04,967.2,961.32,967.68,944.15,155000000.0,56.00000000000001
2021-05-06,969.99,966.62,971.65,961.16,113999999.99999999,28.999999999999996
2021-05-07,978.3,970.96,981.04,970.96,127000000.0,86.0
2021-05-10,992.8,979.38,993.06,979.38,132000000.0,148.0
2021-05-11,978.61,991.41,991.41,974.1,141000000.0,-143.0
2021-05-12,967.1,978.27,979.99,958.57,197000000.0,-118.0
2021-05-13,951.77,963.31,965.27,948.04,145000000.0,-159.0
2021-05-14,966.72,953.91,967.18,953.91,156000000.0,157.0
2021-05-17,962.5,968.02,973.35,958.64,146000000.0,-44.0
2021-05-18,969.1,962.83,969.79,959.98,142000000.0,69.0
2021-05-20,971.13,968.35,971.62,962.78,153000000.0,21.0
2021-05-21,965.63,972.3,979.37,965.55,153000000.0,-56.99999999999999
2021-05-24,948.37,965.23,965.23,948.37,154000000.0,-179.0
2021-05-25,962.07,949.78,963.4,949.78,168000000.0,144.0
2021-05-26,966.06,962.69,967.49,962.69,194000000.0,41.0
2021-05-27,974.08,967.01,974.29,960.64,185000000.0,83.0
2021-05-28,977.46,974.55,979.59,973.76,158000000.0,35.0
2021-05-31,981.78,979.0,983.41,979.0,164000000.0,44.0
2021-06-01,984.59,982.25,984.61,979.13,178000000.0,28.999999999999996
2021-06-02,981.1,985.5,986.0,977.74,161000000.0,-35.0
2021-06-03,990.19,981.52,992.01,981.52,170000000.0,93.0
2021-06-04,987.58,990.16,990.16,983.02,215000000.0,-26.0
2021-06-07,985.86,989.16,993.06,982.14,195000000.0,-17.0
2021-06-08,986.12,986.43,988.35,982.75,187000000.0,3.0
2021-06-09,978.79,986.59,989.15,978.79,169000000.0,-74.0
2021-06-10,987.77,979.52,993.08,979.47,182000000.0,92.0
2021-06-11,991.13,989.39,993.9,989.15,155000000.0,34.0
2021-06-14,997.41,992.8,998.85,991.93,141000000.0,63.0
2021-06-15,997.37,998.05,999.53,993.64,164000000.0,0.0
2021-06-16,998.49,997.68,1000.43,995.35,144000000.0,11.0
2021-06-17,1003.72,998.27,1004.7,994.76,188000000.0,52.0
2021-06-18,1015.88,1004.57,1016.33,1004.57,185000000.0,121.0
2021-06-21,1010.99,1014.59,1014.59,1006.83,151000000.0,-48.0
2021-06-22,1011.56,1012.01,1016.7,1008.11,161000000.0,6.0
2021-06-23,1016.46,1012.78,1020.85,1012.78,186000000.0,48.0
2021-06-24,1012.62,1017.11,1019.35,1010.18,186000000.0,-38.0
2021-06-25,1012.13,1013.97,1018.98,1011.31,134000000.00000001,-5.0
2021-06-28,1017.91,1013.47,1018.76,1013.47,159000000.0,56.99999999999999
2021-06-29,1022.52,1019.64,1026.83,1019.28,206000000.0,45.0
2021-06-30,1029.96,1023.74,1030.94,1023.74,209000000.0,73.0
2021-07-01,1035.64,1030.48,1036.47,1028.48,169000000.0,55.00000000000001
2021-07-02,1038.18,1036.28,1038.54,1033.94,169000000.0,25.0
2021-07-05,1047.33,1039.79,1048.16,1039.79,174000000.0,88.0
2021-07-06,1044.96,1047.6,1049.24,1043.51,196000000.0,-23.0
2021-07-07,1047.36,1045.0,1050.31,1042.42,169000000.0,23.0
2021-07-08,1034.48,1047.96,1049.95,1028.14,187000000.0,-123.0
2021-07-09,1028.93,1031.78,1031.78,1013.91,219000000.0,-54.0
2021-07-12,1034.64,1030.36,1037.01,1030.36,172000000.0,55.00000000000001
2021-07-13,1043.31,1035.68,1044.64,1035.68,171000000.0,84.0
2021-07-14,1044.98,1043.5,1045.45,1038.68,171000000.0,16.0
2021-07-15,1054.31,1046.57,1055.82,1046.57,206000000.0,89.0
2021-07-16,1051.98,1053.85,1053.95,1044.7,173000000.0,-22.0
2021-07-19,1049.83,1049.51,1051.45,1046.9,140000000.0,-20.0
2021-07-20,1043.64,1040.99,1049.2,1036.14,165000000.0,-59.0
2021-07-21,1042.03,1051.73,1051.95,1041.44,132000000.0,-15.0
2021-07-22,1050.25,1046.51,1051.94,1046.51,162000000.0,79.0
2021-07-23,1055.5,1053.01,1059.18,1053.01,139000000.0,50.0
2021-07-26,1047.63,1059.91,1060.21,1045.27,127000000.0,-75.0
2021-07-27,1046.55,1050.87,1053.46,1045.66,155000000.0,-10.0
2021-07-28,1035.68,1043.19,1048.78,1030.04,142000000.0,-104.0
2021-07-29,1044.13,1040.45,1044.79,1039.26,121000000.0,82.0
2021-07-30,1031.14,1044.28,1044.36,1029.19,134000000.00000001,-124.0
2021-08-02,1037.8,1033.17,1038.49,1029.26,120000000.0,65.0
2021-08-03,1036.11,1038.91,1041.76,1029.05,150000000.0,-16.0
2021-08-04,1047.93,1038.96,1047.93,1035.98,149000000.0,113.99999999999999
2021-08-05,1059.54,1050.45,1060.14,1050.32,137000000.0,111.00000000000001
2021-08-06,1059.8,1061.32,1062.03,1055.64,135000000.0,2.0
2021-08-09,1060.0,1059.29,1061.78,1054.58,135000000.0,2.0
2021-08-10,1052.07,1060.9,1060.9,1048.98,169000000.0,-75.0
2021-08-11,1051.92,1050.48,1057.03,1048.7,131000000.0,-1.0
2021-08-12,1054.09,1054.16,1058.41,1052.21,109000000.00000001,21.0
2021-08-13,1040.78,1054.28,1054.46,1024.48,137000000.0,-126.0
2021-08-17,1011.05,1039.66,1039.66,1009.21,118000000.0,-286.0
2021-08-18,1021.08,1006.8,1022.09,999.26,110000000.00000001,99.0
2021-08-19,991.15,1013.93,1022.77,991.13,140000000.0,-293.0
2021-08-20,967.9,997.02,1000.67,964.02,127000000.0,-235.0
2021-08-23,993.18,977.87,996.23,969.48,993510000.0,261.0
2021-08-24,1013.18,1002.19,1015.09,1000.72,133000000.0,200.99999999999997
2021-08-25,1017.78,1017.96,1017.96,1006.98,123000000.0,45.0
2021-08-26,1020.44,1020.85,1026.26,1015.91,108000000.0,26.0
2021-08-27,1023.51,1017.36,1027.26,1014.1,130000000.0,30.0
2021-08-30,1031.84,1030.65,1035.77,1027.84,118000000.0,81.0
2021-08-31,1038.33,1032.77,1038.33,1026.36,124000000.0,63.0
2021-09-01,1045.98,1038.09,1046.0,1035.09,114999999.99999999,74.0
2021-09-02,1047.19,1048.15,1048.2,1042.36,129000000.0,12.0
2021-09-03,1053.85,1049.81,1054.53,1047.12,144000000.0,64.0
2021-09-06,1052.96,1056.3,1056.3,1049.27,133000000.0,-8.0
2021-09-07,1054.43,1054.03,1054.76,1049.8,157000000.0,14.000000000000002
2021-09-08,1037.22,1053.46,1053.46,1037.22,148000000.0,-163.0
2021-09-09,1034.62,1033.97,1042.04,1027.64,141000000.0,-25.0
2021-09-10,1037.91,1035.86,1039.73,1026.97,138000000.0,32.0
2021-09-13,1026.34,1036.86,1037.5,1023.98,126000000.0,-111.00000000000001
2021-09-14,1037.74,1029.57,1038.94,1028.4,115999999.99999999,111.00000000000001
2021-09-15,1042.79,1039.57,1044.26,1038.8,144000000.0,49.0
2021-09-16,1039.43,1047.85,1048.37,1037.72,112999999.99999999,-32.0
2021-09-17,1046.12,1040.73,1046.13,1033.69,115999999.99999999,64.0
2021-09-23,1036.26,1040.38,1043.58,1036.25,968170000.0,-94.0
2021-09-24,1037.03,1040.43,1045.21,1034.8,131000000.0,7.000000000000001
2021-09-27,1034.82,1037.21,1039.63,1031.93,105000000.0,-21.0
2021-09-28,1012.51,1034.04,1034.07,1012.51,140000000.0,-216.0
2021-09-29,1001.46,994.61,1004.85,989.07,131000000.0,-109.00000000000001
2021-09-30,1003.27,1001.92,1010.03,999.58,129000000.0,18.0
2021-10-01,983.2,998.7,1002.68,982.26,137000000.0,-200.0
2021-10-05,955.37,974.24,974.24,950.09,135000000.0,-283.0
2021-10-06,922.36,962.62,967.67,922.36,165000000.0,-346.0
2021-10-07,953.43,932.65,953.48,932.32,135000000.0,337.0
2021-10-08,953.11,959.81,961.72,948.02,134000000.00000001,-3.0
2021-10-12,940.15,951.12,951.12,936.95,113999999.99999999,-136.0
2021-10-13,953.47,939.4,954.63,939.28,105000000.0,142.0
2021-10-14,983.43,960.58,983.63,960.52,119000000.0,314.0
2021-10-15,990.54,990.24,992.16,981.83,137000000.0,72.0
2021-10-18,993.86,992.57,997.92,985.14,119000000.0,34.0
2021-10-19,1005.35,997.57,1005.35,997.1,138000000.0,115.99999999999999
2021-10-20,1001.62,1009.11,1011.55,1001.1,155000000.0,-37.0
2021-10-21,993.7,1003.48,1004.61,992.04,156000000.0,-79.0
2021-10-22,995.07,992.22,1000.15,989.43,115999999.99999999,14.000000000000002
2021-10-25,994.31,994.75,995.39,986.55,106000000.0,-8.0
2021-10-26,1011.76,1000.32,1011.76,1000.29,133000000.0,175.0
2021-10-27,1008.95,1012.91,1013.17,1006.03,127000000.0,-28.000000000000004
2021-10-28,1000.13,1008.93,1011.5,999.59,131000000.0,-87.0
2021-10-29,992.33,1004.91,1005.19,991.03,132000000.0,-78.0
2021-11-01,998.57,995.56,1001.25,994.28,117000000.0,63.0
2021-11-02,1009.44,1000.96,1012.2,1000.96,140000000.0,109.00000000000001
2021-11-03,1005.0,1011.2,1013.68,1003.66,110000000.00000001,-44.0
2021-11-04,1001.43,1012.62,1015.72,995.73,123000000.0,-36.0
2021-11-05,1001.35,1006.04,1006.04,995.35,125000000.0,-1.0
2021-11-08,1002.5,999.08,1003.18,988.36,125000000.0,11.0
2021-11-09,1008.68,1002.51,1010.79,1002.51,125000000.0,62.0
2021-11-10,987.75,1006.59,1006.9,983.82,148000000.0,-206.99999999999997
2021-11-11,992.65,981.42,994.69,979.68,111000000.00000001,50.0
2021-11-12,1009.07,999.29,1009.15,998.14,856020000.0,165.0
2021-11-15,1029.03,1016.35,1029.07,1016.16,932600000.0,198.0
2021-11-16,1035.46,1029.35,1035.98,1027.07,995270000.0,62.0
2021-11-17,1031.26,1039.36,1039.36,1028.02,141000000.0,-41.0
2021-11-18,1032.77,1033.16,1034.51,1018.13,147000000.0,15.0
2021-11-19,1041.92,1032.07,1042.4,1029.54,127000000.0,89.0
2021-11-22,1032.31,1043.55,1045.36,1023.13,132000000.0,-92.0
2021-11-23,1013.72,1024.33,1029.08,1012.95,104000000.0,-180.0
2021-11-24,1020.13,1015.23,1021.13,1003.19,102000000.0,63.0
2021-11-25,1015.66,1023.41,1025.9,1015.62,110000000.00000001,-44.0
2021-11-26,1005.89,1017.9,1021.15,999.4,124000000.0,-96.0
2021-11-29,992.34,986.64,1002.79,980.26,135000000.0,-135.0
2021-11-30,965.63,1003.04,1004.83,960.84,136000000.0,-269.0
2021-12-01,977.15,969.9,977.73,949.86,108000000.0,119.0
2021-12-02,977.43,967.34,978.16,961.98,109000000.00000001,3.0
2021-12-03,998.47,981.65,998.49,977.91,121000000.0,215.0
2021-12-06,991.87,990.07,994.15,980.87,106000000.0,-66.0
2021-12-07,996.64,996.89,999.52,991.07,102000000.0,48.0
2021-12-08,1006.04,1006.61,1012.64,1003.92,107000000.0,94.0
2021-12-09,1022.87,1009.29,1022.87,1009.29,106000000.0,167.0
2021-12-10,1011.57,1016.34,1018.42,1010.02,114999999.99999999,-110.00000000000001
2021-12-13,1005.96,1014.27,1014.9,1005.96,134000000.00000001,-55.00000000000001
2021-12-14,1002.81,1001.11,1007.73,996.85,108000000.0,-31.0
2021-12-15,1003.52,1002.18,1007.44,999.21,112999999.99999999,7.000000000000001
2021-12-16,1007.86,1013.05,1016.32,1006.9,134000000.00000001,43.0
2021-12-17,1001.26,1001.51,1005.36,995.93,110000000.00000001,-65.0
2021-12-20,990.51,1001.17,1004.75,990.51,101000000.0,-107.0
2021-12-21,996.6,994.53,997.3,982.43,137000000.0,61.0
2021-12-22,1000.13,1004.1,1005.23,999.05,118000000.0,35.0
2021-12-23,1003.31,1004.45,1007.42,1001.48,144000000.0,32.0
2021-12-24,1007.42,1008.05,1010.98,1005.61,124000000.0,41.0
2021-12-27,1011.36,1008.9,1013.7,1006.87,114999999.99999999,39.0
2021-12-28,1027.44,1016.29,1027.45,1014.39,129000000.0,159.0
2021-12-29,1028.05,1028.46,1034.05,1022.73,950940000.0,6.0
2021-12-30,1033.98,1029.74,1034.87,1021.59,907420000.0,57.99999999999999
2022-01-03,1037.83,1038.97,1039.67,1030.57,105000000.0,37.0
2022-01-04,1031.66,1041.07,1041.29,1025.23,132000000.0,-59.0
2022-01-05,1009.62,1029.12,1029.12,1007.84,150000000.0,-214.0
2022-01-06,980.3,993.6,1003.01,979.83,146000000.0,-290.0
2022-01-07,995.16,986.18,997.02,986.18,147000000.0,152.0
2022-01-10,980.38,992.49,992.49,976.41,127000000.0,-149.0
2022-01-11,969.92,982.44,985.13,962.91,128000000.0,-107.0
2022-01-12,991.33,978.69,991.71,978.69,115999999.99999999,221.0
2022-01-13,983.25,994.55,994.55,981.31,124000000.0,-82.0
2022-01-14,971.39,971.11,977.69,967.19,137000000.0,-121.0
2022-01-17,957.9,971.81,971.81,954.82,111000000.00000001,-139.0
2022-01-18,943.94,959.98,969.17,942.11,107000000.0,-146.0
2022-01-19,933.9,935.06,944.81,929.15,122000000.0,-106.0
2022-01-20,958.7,934.0,958.7,933.97,104000000.0,266.0
2022-01-21,942.85,950.67,958.38,937.48,112999999.99999999,-165.0
2022-01-24,915.4,935.13,935.13,911.02,104000000.0,-291.0
2022-01-25,889.44,920.95,923.07,883.17,129000000.0,-284.0
2022-01-26,882.09,892.01,900.38,881.68,112000000.00000001,-83.0
2022-01-27,849.23,884.23,885.0,847.34,117000000.0,-373.0
2022-01-28,872.87,852.57,872.87,835.55,103000000.0,278.0
2022-02-03,891.6,887.85,898.37,887.02,108000000.0,215.0
2022-02-04,902.87,888.51,902.87,886.93,105000000.0,126.0
2022-02-07,899.4,905.96,905.96,893.91,901970000.0,-38.0
2022-02-08,895.27,900.7,907.24,887.54,118000000.0,-46.0
2022-02-09,910.53,904.07,910.53,900.86,890470000.0,170.0
2022-02-10,895.68,914.65,914.92,893.21,858880000.0,-163.0
2022-02-11,877.42,885.31,889.42,877.28,103000000.0,-204.0
2022-02-14,852.79,864.49,867.24,850.28,889900000.0,-281.0
2022-02-15,839.92,855.62,860.4,837.83,104000000.0,-151.0
2022-02-16,878.15,857.54,878.15,857.54,876750000.0,455.0
2022-02-17,874.22,879.12,890.78,858.78,117000000.0,-45.0
2022-02-18,881.71,862.19,882.01,860.81,953400000.0,86.0
2022-02-21,884.25,871.23,884.26,865.58,865990000.0,28.999999999999996
2022-02-22,868.11,869.08,878.33,865.23,110000000.00000001,-183.0
2022-02-23,877.33,873.32,879.98,870.25,108000000.0,106.0
2022-02-24,848.21,869.24,870.58,847.86,168000000.0,-332.0
2022-02-25,872.98,864.72,872.98,863.47,137000000.0,292.0
2022-02-28,881.07,870.27,881.07,868.91,107000000.0,93.0
2022-03-02,895.45,880.62,896.8,879.03,104000000.0,163.0
2022-03-03,912.32,901.28,912.35,899.85,106000000.0,188.0
2022-03-04,900.96,908.47,909.24,896.84,100000000.0,-125.0
2022-03-07,881.54,889.95,889.95,878.45,865670000.0,-216.0
2022-03-08,870.14,869.05,881.3,864.69,981990000.0,-129.0
2022-03-10,889.08,885.05,892.55,884.98,987430000.0,218.00000000000003
2022-03-11,891.71,888.57,894.99,887.28,112999999.99999999,30.0
2022-03-14,872.44,893.18,893.18,870.81,114999999.99999999,-216.0
2022-03-15,871.22,870.33,874.73,866.47,119000000.0,-14.000000000000002
2022-03-16,891.8,881.89,891.8,879.68,135000000.0,236.0
2022-03-17,914.13,903.75,916.22,903.75,146000000.0,250.0
2022-03-18,922.96,915.29,922.99,912.0,120000000.0,97.0
2022-03-21,918.4,926.86,926.86,917.93,133000000.0,-49.0
2022-03-22,924.67,916.7,924.72,914.33,139000000.0,68.0
2022-03-23,930.57,929.35,933.27,927.02,144000000.0,64.0
2022-03-24,931.75,926.29,931.87,920.69,138000000.0,13.0
2022-03-25,934.69,936.94,937.69,933.09,157000000.0,32.0
2022-03-28,927.11,934.18,934.18,926.55,137000000.0,-81.0
2022-03-29,937.83,932.86,937.83,930.34,146000000.0,115.99999999999999
2022-03-30,939.07,942.08,943.3,936.91,154000000.0,13.0
2022-03-31,944.53,936.66,944.92,936.2,142000000.0,57.99999999999999
2022-04-01,940.57,940.49,942.22,936.86,125000000.0,-42.0
2022-04-04,947.32,940.47,947.33,938.45,109000000.00000001,72.0
2022-04-05,952.47,950.89,953.06,949.46,164000000.0,54.0
2022-04-06,943.13,944.27,947.41,939.82,141000000.0,-98.0
2022-04-07,927.95,936.92,936.92,925.91,118000000.0,-161.0
2022-04-08,934.73,931.98,935.68,924.73,906470000.0,73.0
2022-04-11,921.83,932.48,934.61,920.75,943670000.0,-138.0
2022-04-12,913.82,914.28,916.76,905.18,113999999.99999999,-87.0
2022-04-13,927.31,915.89,927.33,913.92,111000000.00000001,148.0
2022-04-14,928.01,930.69,931.81,925.61,117000000.0,8.0
2022-04-15,924.44,921.53,925.13,916.91,130000000.0,-38.0
2022-04-18,918.23,921.69,923.51,917.53,110000000.00000001,-67.0
2022-04-19,931.56,922.6,931.56,922.6,130000000.0,145.0
2022-04-20,928.93,933.29,933.37,927.29,126000000.0,-28.000000000000004
2022-04-21,929.68,930.45,934.26,929.54,140000000.0,8.0
2022-04-22,922.78,922.77,924.16,916.65,138000000.0,-74.0
2022-04-25,899.84,909.53,911.53,899.83,143000000.0,-249.00000000000003
2022-04-26,911.16,906.59,913.29,906.59,163000000.0,126.0
2022-04-27,896.18,898.02,898.02,888.97,186000000.0,-164.0
2022-04-28,892.22,900.43,902.02,889.3,155000000.0,-44.0
2022-04-29,904.75,895.64,904.76,894.62,146000000.0,140.0
2022-05-02,901.82,894.03,903.26,892.54,123000000.0,-32.0
2022-05-03,907.57,905.05,912.67,905.05,164000000.0,64.0
2022-05-04,900.06,911.16,911.97,899.34,136000000.0,-83.0
2022-05-06,884.22,888.54,892.43,883.31,113999999.99999999,-176.0
2022-05-09,860.84,880.34,880.78,859.73,112000000.00000001,-264.0
2022-05-10,856.14,848.08,858.43,831.59,127000000.0,-55.00000000000001
2022-05-11,866.34,853.73,866.81,852.23,108000000.0,119.0
2022-05-12,833.66,855.46,857.75,833.24,107000000.0,-377.0
2022-05-13,853.08,839.52,853.34,839.52,101000000.0,233.0
2022-05-16,856.25,862.24,866.47,855.45,101000000.0,37.0
2022-05-17,865.98,857.28,866.21,856.3,913810000.0,113.99999999999999
2022-05-18,871.57,872.19,876.82,868.28,106000000.0,65.0
2022-05-19,863.8,853.23,866.61,849.59,117000000.0,-89.0
2022-05-20,879.88,866.76,880.17,866.76,108000000.0,186.0
2022-05-23,883.59,883.78,884.39,878.9,108000000.0,42.0
2022-05-24,865.07,881.55,883.11,865.05,110000000.00000001,-210.0
2022-05-25,872.69,869.19,877.71,861.92,989300000.0,88.0
2022-05-26,871.43,876.19,885.12,868.81,947420000.0,-14.000000000000002
2022-05-27,873.97,881.41,883.36,873.21,128000000.0,28.999999999999996
2022-05-30,886.44,882.17,886.44,881.46,102000000.0,143.0
2022-05-31,893.36,888.44,893.42,884.11,132000000.0,78.0
2022-06-02,891.14,890.47,892.98,888.45,118000000.0,-25.0
2022-06-03,891.51,897.08,899.01,890.2,120000000.0,4.0
2022-06-07,873.78,889.07,889.09,873.09,112000000.00000001,-199.0
2022-06-08,874.95,877.77,880.73,873.61,134000000.00000001,13.0
2022-06-09,877.18,873.22,877.18,867.2,127000000.0,25.0
2022-06-10,869.86,869.1,872.09,865.96,121000000.0,-83.0
2022-06-13,828.77,852.74,852.74,828.76,126000000.0,-472.0
2022-06-14,823.58,816.25,826.5,804.38,127000000.0,-63.0
2022-06-15,799.41,822.27,826.3,795.42,120000000.0,-293.0
2022-06-16,802.15,812.95,822.31,800.56,997610000.0,34.0
2022-06-17,798.69,787.97,798.85,780.96,972930000.0,-43.0
2022-06-20,769.92,804.48,804.89,763.22,989360000.0,-360.0
2022-06-21,778.3,774.8,782.55,764.69,103000000.0,109.00000000000001
2022-06-22,746.96,783.21,785.23,746.94,109000000.00000001,-403.0
2022-06-23,714.38,747.49,751.99,714.38,126000000.0,-436.00000000000006
2022-06-24,750.3,719.47,750.41,719.47,837120000.0,503.0
2022-06-27,770.6,758.0,774.57,754.62,893320000.0,271.0
2022-06-28,769.51,770.69,774.8,759.83,978290000.0,-14.000000000000002
2022-06-29,762.35,759.21,765.79,753.32,819570000.0,-93.0
2022-06-30,745.44,762.45,762.45,744.24,910030000.0,-222.00000000000003
2022-07-01,729.48,748.2,753.45,724.2,798820000.0,-214.0
2022-07-04,722.73,733.35,736.73,712.53,867470000.0,-93.0
2022-07-05,750.95,729.4,750.98,728.32,936690000.0,390.0
2022-07-06,744.63,750.04,759.88,743.61,742270000.0,-84.0
2022-07-07,757.97,750.98,759.03,750.67,809540000.0,179.0
2022-07-08,766.48,764.98,770.92,764.02,850960000.0,112.00000000000001
2022-07-11,767.04,767.89,774.35,763.14,779200000.0,7.000000000000001
2022-07-12,750.78,762.18,762.18,747.74,766360000.0,-212.0
2022-07-13,763.18,751.34,763.73,747.74,896500000.0,165.0
2022-07-14,766.08,762.54,768.13,757.99,823120000.0,38.0
2022-07-15,762.39,768.41,769.29,754.33,850290000.0,-48.0
2022-07-18,776.72,770.29,776.72,766.89,720020000.0,188.0
2022-07-19,782.33,773.73,782.33,771.69,743420000.0,72.0
2022-07-20,790.72,792.94,795.92,788.02,939570000.0,107.0
2022-07-21,795.15,792.95,795.67,790.97,937750000.0,56.00000000000001
2022-07-22,789.75,796.58,800.65,789.73,892760000.0,-68.0
2022-07-25,789.69,787.71,791.25,783.78,871220000.0,-1.0
2022-07-26,789.93,788.76,791.01,786.46,841390000.0,3.0
2022-07-27,795.7,789.61,795.81,788.29,678540000.0,73.0
2022-07-28,798.32,802.5,805.2,796.48,737060000.0,33.0
2022-07-29,803.62,802.97,807.77,801.05,784400000.0,66.0
2022-08-01,807.61,804.15,808.96,801.4,823060000.0,50.0
2022-08-02,804.34,807.69,807.69,799.36,905940000.0,-40.0
2022-08-03,815.36,804.17,815.4,803.2,997270000.0,137.0
2022-08-04,825.16,820.06,825.99,820.06,908490000.0,120.0
