일자,종가,시가,고가,저가,거래량,변동
2019-01-25,2177.73,2147.92,2178.01,2146.64,410000000.0,152.0
2019-01-28,2177.3,2184.41,2188.15,2169.17,371620000.0,-2.0
2019-01-29,2183.36,2172.83,2183.36,2162.53,552590000.0,28.000000000000004
2019-01-30,2206.2,2183.49,2206.2,2177.88,480390000.0,105.0
2019-01-31,2204.85,2222.88,2222.88,2201.22,545250000.0,-6.0
2019-02-01,2203.46,2211.93,2218.78,2201.41,479380000.0,-6.0
2019-02-07,2203.42,2215.77,2215.79,2196.77,427840000.0,0.0
2019-02-08,2177.05,2192.01,2192.48,2171.96,391030000.0,-120.0
2019-02-11,2180.73,2180.54,2181.58,2167.36,406060000.0,17.0
2019-02-12,2190.47,2182.71,2195.05,2178.59,429940000.0,45.0
2019-02-13,2201.48,2200.0,2203.71,2194.75,421990000.0,50.0
2019-02-14,2225.85,2195.92,2225.85,2186.09,573360000.0,111.00000000000001
2019-02-15,2196.09,2210.94,2210.94,2187.71,400590000.0,-134.0
2019-02-18,2210.89,2207.36,2217.32,2203.0,314370000.0,67.0
2019-02-19,2205.63,2208.96,2213.87,2193.34,389090000.0,-24.0
2019-02-20,2229.76,2216.74,2234.68,2213.83,374340000.0,109.00000000000001
2019-02-21,2228.66,2224.26,2234.31,2213.19,382510000.0,-5.0
2019-02-22,2230.5,2222.32,2230.5,2217.08,409310000.0,8.0
2019-02-25,2232.56,2241.13,2241.76,2224.64,339230000.0,9.0
2019-02-26,2226.6,2230.37,2235.7,2221.76,331960000.0,-27.0
2019-02-27,2234.79,2234.46,2237.77,2228.16,301510000.0,37.0
2019-02-28,2195.44,2231.58,2233.93,2195.44,510020000.0,-176.0
2019-03-04,2190.66,2210.97,2216.02,2188.56,373170000.0,-22.0
2019-03-05,2179.23,2183.35,2185.74,2171.33,313140000.0,-52.0
2019-03-06,2175.6,2177.11,2179.01,2168.46,328940000.0,-17.0
2019-03-07,2165.79,2173.19,2181.19,2155.19,292580000.0,-45.0
2019-03-08,2137.44,2152.8,2159.67,2137.44,313310000.0,-131.0
2019-03-11,2138.1,2140.29,2145.31,2125.54,272100000.0,3.0
2019-03-12,2157.18,2154.61,2161.69,2150.96,355280000.0,89.0
2019-03-13,2148.41,2152.66,2154.11,2134.16,285600000.0,-41.0
2019-03-14,2155.68,2154.35,2158.34,2142.31,341010000.0,34.0
2019-03-15,2176.11,2152.96,2181.77,2152.59,387140000.0,95.0
2019-03-18,2179.49,2179.69,2183.9,2172.34,257950000.0,16.0
2019-03-19,2177.62,2183.03,2183.76,2171.05,319700000.0,-9.0
2019-03-20,2177.1,2171.41,2177.19,2152.21,317610000.0,-2.0
2019-03-21,2184.88,2183.11,2200.32,2173.7,342750000.0,36.0
2019-03-22,2186.95,2192.72,2195.42,2178.77,333620000.0,9.0
2019-03-25,2144.86,2158.8,2159.25,2143.7,307070000.0,-192.0
2019-03-26,2148.8,2152.98,2153.9,2143.63,301250000.0,18.0
2019-03-27,2145.62,2147.19,2152.91,2132.42,363170000.0,-15.0
2019-03-28,2128.1,2131.25,2136.4,2120.93,288040000.0,-82.0
2019-03-29,2140.67,2138.45,2143.3,2124.07,364620000.0,59.0
2019-04-01,2168.28,2153.31,2171.49,2153.31,263310000.0,129.0
2019-04-02,2177.18,2177.2,2181.37,2171.84,257450000.0,41.0
2019-04-03,2203.27,2176.81,2203.29,2172.83,358640000.0,120.0
2019-04-04,2206.53,2201.04,2216.15,2198.66,431010000.0,15.0
2019-04-05,2209.61,2206.36,2214.82,2205.26,517150000.0,14.000000000000002
2019-04-08,2210.6,2217.66,2217.87,2202.49,347910000.0,4.0
2019-04-09,2213.56,2212.32,2221.62,2203.54,414810000.0,13.0
2019-04-10,2224.39,2206.2,2225.02,2203.82,399690000.0,49.0
2019-04-11,2224.44,2227.69,2230.41,2217.18,402020000.0,0.0
2019-04-12,2233.45,2221.1,2233.45,2212.88,449630000.0,41.0
2019-04-15,2242.88,2242.31,2251.22,2240.29,404160000.0,42.0
2019-04-16,2248.63,2241.06,2249.89,2235.72,569060000.0,26.0
2019-04-17,2245.89,2249.05,2252.05,2242.01,452470000.0,-12.0
2019-04-18,2213.77,2248.8,2250.11,2210.43,573340000.0,-143.0
2019-04-19,2216.15,2223.42,2225.37,2215.58,525260000.0,11.0
2019-04-22,2216.65,2218.5,2227.94,2207.25,493980000.0,2.0
2019-04-23,2220.51,2217.61,2223.92,2212.14,481180000.0,17.0
2019-04-24,2201.03,2229.75,2229.75,2190.29,575100000.0,-88.0
2019-04-25,2190.5,2195.47,2200.89,2187.44,441140000.0,-48.0
2019-04-26,2179.31,2178.13,2186.52,2168.15,570170000.0,-51.0
2019-04-29,2216.43,2183.41,2216.43,2181.82,380820000.0,170.0
2019-04-30,2203.59,2213.43,2215.77,2186.33,381410000.0,-57.99999999999999
2019-05-02,2212.75,2192.94,2217.03,2191.3,369060000.0,42.0
2019-05-03,2196.32,2209.44,2211.36,2192.36,617880000.0,-74.0
2019-05-07,2176.99,2172.39,2179.51,2160.44,484100000.0,-88.0
2019-05-08,2168.01,2151.34,2179.34,2151.34,456330000.0,-41.0
2019-05-09,2102.01,2159.79,2164.98,2102.01,743510000.0,-304.0
2019-05-10,2108.04,2118.42,2124.92,2090.39,714770000.0,28.999999999999996
2019-05-13,2079.01,2091.8,2101.09,2077.72,505750000.0,-138.0
2019-05-14,2081.84,2060.24,2093.41,2056.74,696200000.0,14.000000000000002
2019-05-15,2092.78,2081.92,2100.01,2076.46,577790000.0,53.0
2019-05-16,2067.69,2094.88,2095.58,2062.44,745160000.0,-120.0
2019-05-17,2055.8,2081.57,2082.83,2053.79,537380000.0,-57.99999999999999
2019-05-20,2055.71,2066.53,2077.1,2051.69,640200000.0,0.0
2019-05-21,2061.25,2056.95,2076.47,2053.69,526860000.0,27.0
2019-05-22,2064.86,2068.65,2070.8,2048.01,509970000.0,18.0
2019-05-23,2059.59,2063.25,2065.86,2046.82,509270000.0,-26.0
2019-05-24,2045.31,2047.3,2057.38,2035.98,480650000.0,-69.0
2019-05-27,2044.21,2044.25,2055.13,2035.87,351620000.0,-5.0
2019-05-28,2048.83,2044.77,2058.42,2038.52,494480000.0,23.0
2019-05-29,2023.32,2046.71,2046.71,2016.25,380890000.0,-125.0
2019-05-30,2038.8,2024.33,2040.66,2023.91,461850000.0,77.0
2019-05-31,2041.74,2029.03,2048.9,2022.97,439180000.0,14.000000000000002
2019-06-03,2067.85,2031.03,2070.58,2029.17,387140000.0,128.0
2019-06-04,2066.97,2066.78,2072.19,2060.98,435990000.0,-4.0
2019-06-05,2069.11,2084.16,2086.49,2065.71,380160000.0,10.0
2019-06-07,2072.33,2070.78,2081.16,2057.97,368390000.0,16.0
2019-06-10,2099.49,2087.37,2099.65,2075.51,457640000.0,131.0
2019-06-11,2111.81,2096.09,2114.57,2094.6,550740000.0,59.0
2019-06-12,2108.75,2111.66,2118.89,2104.41,693510000.0,-14.000000000000002
2019-06-13,2103.15,2104.46,2108.01,2081.92,553390000.0,-27.0
2019-06-14,2095.41,2096.32,2103.02,2087.47,473370000.0,-37.0
2019-06-17,2090.73,2091.71,2103.59,2087.25,561550000.0,-22.0
2019-06-18,2098.71,2089.31,2103.02,2089.31,600960000.0,38.0
2019-06-19,2124.78,2119.54,2126.74,2117.64,862980000.0,124.0
2019-06-20,2131.29,2121.78,2131.77,2120.42,101000000.0,31.0
2019-06-21,2125.62,2132.38,2132.68,2120.15,692030000.0,-27.0
2019-06-24,2126.33,2130.32,2134.48,2123.88,669640000.0,3.0
2019-06-25,2121.64,2125.74,2136.24,2115.11,643000000.0,-22.0
2019-06-26,2121.85,2120.2,2128.25,2115.72,736850000.0,1.0
2019-06-27,2134.32,2120.73,2141.27,2118.22,644900000.0,59.0
2019-06-28,2130.62,2135.06,2139.24,2123.97,537270000.0,-17.0
2019-07-01,2129.74,2147.24,2147.24,2126.87,412290000.0,-4.0
2019-07-02,2122.02,2122.07,2130.86,2112.52,460830000.0,-36.0
2019-07-03,2096.02,2120.75,2127.71,2093.32,522710000.00000006,-123.0
2019-07-04,2108.73,2102.36,2108.8,2088.97,446930000.0,61.0
2019-07-05,2110.59,2111.0,2115.43,2096.23,459390000.0,9.0
2019-07-08,2064.17,2091.91,2092.54,2063.78,515950000.00000006,-220.00000000000003
2019-07-09,2052.03,2070.35,2075.3,2052.03,440120000.0,-59.0
2019-07-10,2058.78,2061.55,2068.2,2056.48,355680000.0,33.0
2019-07-11,2080.58,2070.59,2088.24,2070.21,376680000.0,106.0
2019-07-12,2086.66,2083.53,2090.43,2077.35,403940000.0,28.999999999999996
2019-07-15,2082.48,2083.39,2088.34,2073.1,463520000.0,-20.0
2019-07-16,2091.87,2084.46,2096.67,2078.74,682800000.0,45.0
2019-07-17,2072.92,2079.91,2080.01,2063.49,761630000.0,-91.0
2019-07-18,2066.55,2068.66,2073.2,2061.33,446640000.0,-31.0
2019-07-19,2094.36,2080.21,2096.73,2076.51,394900000.0,135.0
2019-07-22,2093.34,2090.35,2099.34,2087.51,332630000.0,-5.0
2019-07-23,2101.45,2095.76,2106.39,2095.38,648120000.0,39.0
2019-07-24,2082.3,2097.16,2105.68,2080.66,851390000.0,-91.0
2019-07-25,2074.48,2085.67,2088.81,2061.08,598630000.0,-38.0
2019-07-26,2066.26,2063.35,2068.16,2054.64,589070000.0,-40.0
2019-07-29,2029.48,2059.13,2063.13,2025.01,608670000.0,-178.0
2019-07-30,2038.68,2035.32,2044.59,2032.61,547030000.0,45.0
2019-07-31,2024.55,2036.46,2041.16,2010.95,589390000.0,-69.0
2019-08-01,2017.34,2015.09,2032.23,2009.33,461740000.0,-36.0
2019-08-02,1998.13,1995.31,2005.31,1987.12,438540000.0,-95.0
2019-08-05,1946.98,1985.93,1987.64,1945.39,639600000.0,-256.0
2019-08-06,1917.5,1900.36,1948.53,1891.81,739590000.0,-151.0
2019-08-07,1909.71,1925.33,1929.29,1901.61,760780000.0,-41.0
2019-08-08,1920.61,1926.28,1937.95,1915.81,777160000.0,56.99999999999999
2019-08-09,1937.75,1940.06,1946.94,1936.14,654340000.0,89.0
2019-08-12,1942.29,1941.53,1949.19,1933.25,427140000.0,23.0
2019-08-13,1925.83,1928.76,1937.68,1923.58,660040000.0,-85.0
2019-08-14,1938.37,1946.18,1952.22,1937.23,699590000.0,65.0
2019-08-16,1927.17,1921.49,1927.7,1911.72,421680000.0,-57.99999999999999
2019-08-19,1939.9,1936.64,1943.09,1931.44,481020000.0,66.0
2019-08-20,1960.25,1942.99,1964.16,1937.53,463600000.0,105.0
2019-08-21,1964.65,1954.57,1971.12,1954.47,391570000.0,22.0
2019-08-22,1951.01,1966.6,1967.96,1951.01,435560000.0,-69.0
2019-08-23,1948.3,1942.42,1953.85,1940.6,381090000.0,-14.000000000000002
2019-08-26,1916.31,1915.34,1924.49,1909.92,324850000.0,-164.0
2019-08-27,1924.6,1928.98,1937.42,1919.28,427040000.0,43.0
2019-08-28,1941.09,1929.96,1943.62,1926.43,284340000.0,86.0
2019-08-29,1933.41,1943.55,1947.15,1928.49,285100000.0,-40.0
2019-08-30,1967.79,1951.66,1971.21,1951.3,317730000.0,178.0
2019-09-02,1969.19,1961.19,1973.25,1958.59,262149999.99999997,7.000000000000001
2019-09-03,1965.69,1966.5,1976.37,1960.15,342080000.0,-18.0
2019-09-04,1988.53,1962.43,1988.53,1962.08,348720000.0,115.99999999999999
2019-09-05,2004.75,1993.62,2015.39,1992.51,488070000.0,82.0
2019-09-06,2009.13,2016.11,2017.2,2005.69,384440000.0,22.0
2019-09-09,2019.55,2013.38,2029.8,2013.28,511820000.0,52.0
2019-09-10,2032.08,2024.79,2034.28,2021.58,504390000.0,62.0
2019-09-11,2049.2,2043.72,2050.8,2040.04,429080000.0,84.0
2019-09-16,2062.22,2056.26,2062.22,2044.8,493520000.0,64.0
2019-09-17,2062.33,2058.72,2066.33,2055.17,508000000.0,1.0
2019-09-18,2070.73,2064.42,2075.63,2058.52,613150000.0,41.0
2019-09-19,2080.35,2070.53,2089.81,2070.53,493040000.0,46.0
2019-09-20,2091.52,2080.86,2092.37,2077.3,589920000.0,54.0
2019-09-23,2091.7,2087.7,2095.54,2085.6,420950000.0,1.0
2019-09-24,2101.04,2090.19,2101.63,2085.91,535770000.0,45.0
2019-09-25,2073.39,2093.47,2095.27,2072.41,651550000.0,-132.0
2019-09-26,2074.52,2082.66,2087.33,2064.34,430580000.0,5.0
2019-09-27,2049.93,2066.96,2066.96,2044.75,285940000.0,-119.0
2019-09-30,2063.05,2045.77,2064.99,2042.01,327620000.0,64.0
2019-10-01,2072.42,2062.44,2077.48,2057.91,389340000.0,45.0
2019-10-02,2031.91,2058.23,2058.23,2031.91,414460000.0,-195.0
2019-10-04,2020.69,2028.4,2039.43,2020.69,402940000.0,-55.00000000000001
2019-10-07,2021.73,2031.53,2034.94,2016.19,322180000.0,5.0
2019-10-08,2046.25,2029.37,2046.81,2024.63,437520000.0,121.0
2019-10-10,2028.15,2030.13,2040.88,2010.9,445850000.0,-88.0
2019-10-11,2044.61,2048.08,2053.94,2040.48,381150000.0,81.0
2019-10-14,2067.4,2068.13,2075.1,2065.53,511220000.0,111.00000000000001
2019-10-15,2068.17,2064.78,2073.21,2064.34,464530000.0,4.0
2019-10-16,2082.83,2080.92,2090.01,2073.8,524539999.99999994,71.0
2019-10-17,2077.94,2081.76,2087.15,2072.49,314180000.0,-23.0
2019-10-18,2060.69,2082.23,2088.54,2057.89,516690000.00000006,-83.0
2019-10-21,2064.84,2067.97,2067.97,2059.33,606110000.0,20.0
2019-10-22,2088.86,2076.29,2093.81,2073.08,504060000.0,115.99999999999999
2019-10-23,2080.62,2086.81,2088.25,2074.88,429450000.0,-39.0
2019-10-24,2085.66,2089.85,2089.85,2067.9,367720000.0,24.0
2019-10-25,2087.89,2091.16,2091.24,2079.3,348690000.0,11.0
2019-10-28,2093.6,2096.67,2104.39,2089.76,269230000.0,27.0
2019-10-29,2092.69,2103.92,2105.17,2088.04,357660000.0,-4.0
2019-10-30,2080.27,2093.51,2093.51,2075.54,415550000.0,-59.0
2019-10-31,2083.48,2089.22,2103.71,2083.48,461320000.0,15.0
2019-11-01,2100.2,2084.79,2100.42,2081.53,418310000.0,80.0
2019-11-04,2130.24,2111.32,2130.83,2111.32,476260000.0,143.0
2019-11-05,2142.64,2133.66,2143.12,2128.7,400640000.0,57.99999999999999
2019-11-06,2144.15,2142.69,2156.23,2138.83,410080000.0,7.000000000000001
2019-11-07,2144.29,2141.05,2147.01,2135.45,425660000.0,1.0
2019-11-08,2137.23,2154.18,2155.94,2133.75,574130000.0,-33.0
2019-11-11,2124.09,2139.07,2139.07,2119.07,617270000.0,-61.0
2019-11-12,2140.92,2131.26,2140.94,2121.8,610430000.0,79.0
2019-11-13,2122.45,2132.48,2133.37,2118.67,664360000.0,-86.0
2019-11-14,2139.23,2127.54,2139.23,2121.32,521110000.0,79.0
2019-11-15,2162.18,2137.96,2165.02,2135.26,556250000.0,107.0
2019-11-18,2160.69,2161.89,2165.89,2151.97,489230000.0,-7.000000000000001
2019-11-19,2153.24,2151.04,2154.41,2137.01,826880000.0,-34.0
2019-11-20,2125.32,2140.06,2145.97,2123.8,581060000.0,-130.0
2019-11-21,2096.6,2123.65,2125.36,2088.19,579550000.0,-135.0
2019-11-22,2101.96,2098.89,2106.42,2093.99,519850000.0,26.0
2019-11-25,2123.5,2117.14,2130.04,2116.07,397680000.0,102.0
2019-11-26,2121.35,2129.27,2139.64,2120.85,532600000.0,-10.0
2019-11-27,2127.85,2134.47,2136.3,2118.07,367800000.0,31.0
2019-11-28,2118.6,2116.93,2127.75,2116.58,335230000.0,-43.0
2019-11-29,2087.96,2125.53,2125.53,2085.1,433260000.0,-145.0
2019-12-02,2091.92,2097.55,2103.87,2088.92,385340000.0,19.0
2019-12-03,2084.07,2075.02,2085.71,2066.6,450040000.0,-38.0
2019-12-04,2068.89,2070.84,2072.91,2057.45,347000000.0,-73.0
2019-12-05,2060.74,2078.31,2084.29,2053.56,472190000.0,-39.0
2019-12-06,2081.85,2072.44,2084.44,2070.17,440190000.0,102.0
2019-12-09,2088.65,2091.94,2093.81,2084.31,393130000.0,33.0
2019-12-10,2098.0,2081.22,2100.48,2080.16,500060000.0,45.0
2019-12-11,2105.62,2098.28,2109.22,2092.48,668730000.0,36.0
2019-12-12,2137.35,2120.13,2138.93,2120.13,584640000.0,151.0
2019-12-13,2170.25,2164.63,2170.25,2159.45,540030000.0,154.0
2019-12-16,2168.15,2168.05,2175.01,2166.29,377050000.0,-10.0
2019-12-17,2195.68,2179.4,2196.01,2171.09,599530000.0,127.0
2019-12-18,2194.76,2194.92,2204.04,2187.32,591110000.0,-4.0
2019-12-19,2196.56,2199.42,2204.73,2186.59,643140000.0,8.0
2019-12-20,2204.18,2205.57,2206.82,2194.8,646680000.0,35.0
2019-12-23,2203.71,2208.22,2209.2,2196.43,502030000.0,-2.0
2019-12-24,2190.08,2206.23,2206.23,2187.58,569970000.0,-62.0
2019-12-26,2197.93,2192.22,2198.01,2183.9,571310000.0,36.0
2019-12-27,2204.21,2183.7,2215.55,2177.4,490170000.0,28.999999999999996
2019-12-30,2197.67,2202.62,2208.04,2195.65,416400000.0,-30.0
2020-01-02,2175.17,2201.21,2202.32,2171.84,494680000.0,-102.0
2020-01-03,2176.46,2192.58,2203.38,2165.39,631560000.0,6.0
2020-01-06,2155.07,2154.97,2164.42,2149.95,592670000.0,-98.0
2020-01-07,2175.54,2166.6,2181.62,2164.27,568240000.0,95.0
2020-01-08,2151.31,2156.27,2162.32,2137.72,913830000.0,-111.00000000000001
2020-01-09,2186.45,2182.2,2186.45,2172.16,592600000.0,163.0
2020-01-10,2206.39,2189.48,2206.92,2188.1,594540000.0,91.0
2020-01-13,2229.26,2204.49,2230.43,2204.49,488290000.0,104.0
2020-01-14,2238.88,2243.06,2250.79,2232.94,835900000.0,43.0
2020-01-15,2230.98,2229.8,2238.21,2223.39,746160000.0,-35.0
2020-01-16,2248.05,2231.93,2249.09,2225.41,808330000.0,77.0
2020-01-17,2250.57,2261.57,2268.71,2245.58,580820000.0,11.0
2020-01-20,2262.64,2261.4,2277.23,2258.09,545490000.0,54.0
2020-01-21,2239.69,2259.81,2266.31,2238.25,770320000.0,-101.0
2020-01-22,2267.25,2238.53,2269.27,2235.13,608510000.0,123.0
2020-01-23,2246.13,2254.54,2260.63,2241.94,509610000.0,-93.0
2020-01-28,2176.72,2192.22,2199.93,2166.23,808880000.0,-309.0
2020-01-29,2185.28,2188.18,2195.45,2172.33,692300000.0,39.0
2020-01-30,2148.0,2181.54,2187.45,2139.72,602840000.0,-171.0
2020-01-31,2119.01,2160.6,2167.23,2119.01,710510000.0,-135.0
2020-02-03,2118.88,2086.61,2126.73,2082.74,836700000.0,-1.0
2020-02-04,2157.9,2121.22,2162.32,2120.53,624640000.0,184.0
2020-02-05,2165.63,2177.26,2181.52,2154.88,574400000.0,36.0
2020-02-06,2227.94,2184.77,2229.99,2182.25,695220000.0,288.0
2020-02-07,2211.95,2221.49,2223.92,2198.14,800340000.0,-72.0
2020-02-10,2201.07,2185.63,2203.39,2180.51,609570000.0,-49.0
2020-02-11,2223.12,2213.5,2233.32,2211.25,526210000.00000006,100.0
2020-02-12,2238.38,2225.95,2242.24,2214.77,632460000.0,69.0
2020-02-13,2232.96,2245.72,2255.49,2230.3,638670000.0,-24.0
2020-02-14,2243.59,2232.71,2251.5,2221.9,597220000.0,48.0
2020-02-17,2242.17,2243.07,2250.05,2230.26,458250000.0,-6.0
2020-02-18,2208.88,2225.98,2232.93,2205.21,470420000.0,-148.0
2020-02-19,2210.34,2222.51,2226.0,2191.2,591160000.0,7.000000000000001
2020-02-20,2195.5,2223.55,2228.18,2186.72,709560000.0,-67.0
2020-02-21,2162.84,2165.65,2184.43,2160.28,635470000.0,-149.0
2020-02-24,2079.04,2114.04,2120.06,2079.03,948620000.0,-387.0
2020-02-25,2103.61,2075.55,2105.49,2071.5,157000000.0,118.0
2020-02-26,2076.77,2064.07,2089.64,2059.13,810940000.0,-128.0
2020-02-27,2054.89,2073.87,2085.4,2049.15,562770000.0,-105.0
2020-02-28,1987.01,2020.17,2031.01,1980.82,671550000.0,-330.0
2020-03-02,2002.51,1997.03,2017.07,1969.34,528100000.0,78.0
2020-03-03,2014.15,2051.85,2051.85,2009.39,615690000.0,57.99999999999999
2020-03-04,2059.33,2005.81,2063.59,2005.81,606290000.0,224.00000000000003
2020-03-05,2085.26,2078.11,2089.08,2059.99,675200000.0,126.0
2020-03-06,2040.22,2053.09,2062.57,2032.13,865590000.0,-216.0
2020-03-09,1954.77,1981.02,1989.5,1946.9,666870000.0,-419.00000000000006
2020-03-10,1962.93,1942.85,1968.17,1934.72,638560000.0,42.0
2020-03-11,1908.27,1965.67,1967.7,1898.27,679720000.0,-278.0
2020-03-12,1834.33,1887.97,1897.23,1808.56,850340000.0,-387.0
2020-03-13,1771.44,1722.68,1809.31,1680.6,104000000.0,-343.0
2020-03-16,1714.86,1805.43,1805.43,1714.38,682000000.0,-319.0
2020-03-17,1672.44,1640.84,1722.97,1637.88,649780000.0,-247.00000000000003
2020-03-18,1591.2,1686.12,1693.95,1591.12,728010000.0,-486.00000000000006
2020-03-19,1457.64,1626.09,1626.09,1439.43,977670000.0,-839.0
2020-03-20,1566.15,1498.49,1566.82,1466.48,817020000.0,744.0
2020-03-23,1482.46,1474.45,1516.75,1458.41,647530000.0,-534.0
2020-03-24,1609.97,1523.69,1609.97,1508.68,679290000.0,860.0
2020-03-25,1704.76,1668.19,1707.64,1645.28,872810000.0,589.0
2020-03-26,1686.24,1699.11,1735.75,1679.23,992470000.0,-109.00000000000001
2020-03-27,1717.73,1756.07,1759.05,1668.21,108000000.0,187.0
2020-03-30,1717.12,1670.34,1729.63,1659.95,767780000.0,-4.0
2020-03-31,1754.64,1739.29,1757.81,1722.62,104000000.0,219.0
2020-04-01,1685.46,1737.28,1762.44,1685.37,124000000.0,-394.0
2020-04-02,1724.86,1693.53,1726.76,1664.13,766310000.0,234.0
2020-04-03,1725.44,1731.17,1743.91,1706.68,100000000.0,3.0
2020-04-06,1791.88,1745.25,1794.19,1742.67,122000000.0,385.0
2020-04-07,1823.6,1826.72,1838.97,1791.92,951740000.0,177.0
2020-04-08,1807.14,1815.75,1842.16,1801.8,907490000.0,-90.0
2020-04-09,1836.21,1838.09,1839.33,1818.3,920570000.0,161.0
2020-04-10,1860.7,1835.76,1861.1,1824.43,992550000.0,133.0
2020-04-13,1825.76,1853.3,1853.3,1825.76,102000000.0,-188.0
2020-04-14,1857.08,1846.41,1864.46,1837.17,886770000.0,172.0
2020-04-16,1857.07,1839.51,1862.23,1828.13,878340000.0,0.0
2020-04-17,1914.53,1893.31,1926.02,1893.19,167000000.0,309.0
2020-04-20,1898.36,1908.34,1925.25,1893.17,109000000.00000001,-84.0
2020-04-21,1879.38,1886.78,1898.32,1841.66,117000000.0,-100.0
2020-04-22,1896.15,1855.51,1897.9,1844.85,820360000.0,89.0
2020-04-23,1914.73,1907.45,1923.53,1895.98,683720000.0,98.0
2020-04-24,1889.01,1906.07,1908.29,1880.71,933920000.0,-134.0
2020-04-27,1922.77,1897.06,1929.82,1894.62,735660000.0,179.0
2020-04-28,1934.09,1931.25,1941.79,1911.63,117000000.0,59.0
2020-04-29,1947.56,1936.89,1957.51,1934.31,198000000.0,70.0
2020-05-04,1895.37,1906.42,1918.66,1894.29,114999999.99999999,-268.0
2020-05-06,1928.76,1919.45,1928.76,1902.55,108000000.0,176.0
2020-05-07,1928.61,1922.0,1938.5,1918.57,775660000.0,-1.0
2020-05-08,1945.82,1944.94,1956.89,1942.54,784770000.0,89.0
2020-05-11,1935.4,1953.51,1960.46,1932.87,591280000.0,-54.0
2020-05-12,1922.17,1938.62,1938.62,1905.17,799930000.0,-68.0
2020-05-13,1940.42,1897.5,1940.42,1897.24,618780000.0,95.0
2020-05-14,1924.96,1922.44,1931.43,1913.49,760650000.0,-80.0
2020-05-15,1927.28,1937.63,1938.59,1913.21,866360000.0,12.0
2020-05-18,1937.11,1934.51,1943.07,1921.14,761690000.0,51.0
2020-05-19,1980.61,1977.47,1983.77,1968.59,773410000.0,225.0
2020-05-20,1989.64,1972.12,1992.2,1972.12,699450000.0,46.0
2020-05-21,1998.31,2003.2,2004.95,1993.0,601200000.0,44.0
2020-05-22,1970.13,2001.6,2002.65,1961.4,847470000.0,-141.0
2020-05-25,1994.6,1980.51,1994.9,1967.84,641460000.0,124.0
2020-05-26,2029.78,2001.0,2029.89,1997.94,102000000.0,176.0
2020-05-27,2031.2,2027.9,2043.44,2019.82,118000000.0,7.000000000000001
2020-05-28,2028.54,2047.08,2054.52,2003.75,117000000.0,-13.0
2020-05-29,2029.6,2018.37,2038.89,2006.62,109000000.00000001,5.0
2020-06-01,2065.08,2037.04,2065.38,2035.63,997350000.0,175.0
2020-06-02,2087.19,2061.45,2089.43,2059.14,100000000.0,107.0
2020-06-03,2147.0,2108.55,2156.55,2107.69,114999999.99999999,287.0
2020-06-04,2151.18,2181.64,2191.0,2139.68,139000000.0,19.0
2020-06-05,2181.87,2151.17,2187.25,2138.18,854590000.0,143.0
2020-06-08,2184.29,2215.6,2217.21,2174.96,854040000.0,11.0
2020-06-09,2188.92,2206.23,2212.17,2166.01,817080000.0,21.0
2020-06-10,2195.69,2187.91,2200.68,2178.12,706290000.0,31.0
2020-06-11,2176.78,2184.36,2200.72,2148.51,827380000.0,-86.0
2020-06-12,2132.3,2088.24,2137.12,2084.63,689900000.0,-204.0
2020-06-15,2030.82,2114.41,2129.67,2030.82,107000000.0,-476.0
2020-06-16,2138.05,2091.09,2138.08,2079.02,973640000.0,528.0
2020-06-17,2141.05,2133.18,2154.37,2105.26,927520000.0,14.000000000000002
2020-06-18,2133.48,2134.35,2145.13,2120.29,767180000.0,-35.0
2020-06-19,2141.32,2153.09,2153.57,2108.91,108000000.0,37.0
2020-06-22,2126.73,2126.38,2142.88,2122.1,789370000.0,-68.0
2020-06-23,2131.24,2149.13,2158.15,2110.51,917570000.0,21.0
2020-06-24,2161.51,2145.93,2171.86,2143.91,913900000.0,142.0
2020-06-25,2112.37,2130.45,2143.33,2112.37,102000000.0,-227.0
2020-06-26,2134.65,2137.47,2142.04,2115.25,761040000.0,105.0
2020-06-29,2093.48,2105.54,2120.5,2087.84,643160000.0,-193.0
2020-06-30,2108.33,2124.38,2134.38,2108.26,708600000.0,71.0
2020-07-01,2106.7,2128.81,2133.55,2101.33,112000000.00000001,-8.0
2020-07-02,2135.37,2116.72,2135.37,2113.98,109000000.00000001,136.0
2020-07-03,2152.41,2147.89,2153.54,2135.3,770050000.0,80.0
2020-07-06,2187.93,2158.95,2191.28,2157.71,666900000.0,165.0
2020-07-07,2164.17,2202.04,2206.79,2164.03,847430000.0,-109.00000000000001
2020-07-08,2158.88,2166.76,2173.83,2150.89,677810000.0,-24.0
2020-07-09,2167.9,2171.15,2181.48,2166.74,619370000.0,42.0
2020-07-10,2150.25,2171.44,2171.52,2140.29,886990000.0,-81.0
2020-07-13,2186.06,2170.51,2188.8,2163.07,650230000.0,167.0
2020-07-14,2183.61,2176.43,2183.61,2165.6,810950000.0,-11.0
2020-07-15,2201.88,2208.73,2216.97,2190.66,830270000.0,84.0
2020-07-16,2183.76,2203.3,2207.34,2177.82,784640000.0,-82.0
2020-07-17,2201.19,2187.85,2204.2,2187.85,569300000.0,80.0
2020-07-20,2198.2,2209.59,2209.59,2183.83,686820000.0,-14.000000000000002
2020-07-21,2228.83,2219.19,2234.86,2214.28,918480000.0,139.0
2020-07-22,2228.66,2228.2,2238.86,2221.62,856220000.0,-1.0
