지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
21229,2017-01-01 00:00,4.8,261,6.9,1026.4,46,9.3,15,2,1.3,.9,7.1,93
21229,2017-01-01 01:00,4,273,6.4,1025.9,48,9.3,15,2,1.1,.8,7.1,97
21229,2017-01-01 02:00,5.6,290,7.9,1025.8,53,9.4,14.9,1.7,1.1,.8,7.1,73
21229,2017-01-01 03:00,4.5,319,6.8,1026.1,50,9.4,14.9,1.8,1.1,.8,7.1,67
21229,2017-01-01 04:00,4.7,271,7.1,1026.1,50,9.2,14.8,1.7,1,.7,7.1,71
21229,2017-01-01 05:00,5.3,286,7.2,1026.3,53,9.3,14.8,1.5,.9,.7,5.8,60
21229,2017-01-01 06:00,3.3,327,5.5,1026.2,51,9,14.8,1.4,.9,.6,7.1,52
21229,2017-01-01 07:00,4,294,6.1,1026.3,51,9,14.8,1.7,.9,.6,5.8,52
21229,2017-01-01 08:00,2.7,306,4.9,1026.6,52,9,14.9,1.4,.8,.6,5.3,62
21229,2017-01-01 09:00,3.4,291,5.7,1026.9,52,9,14.8,1.8,1,.7,4.9,56
21229,2017-01-01 10:00,3.3,280,5.2,1027.3,50,9.3,14.9,2,1,.7,5.3,50
21229,2017-01-01 11:00,2.9,259,5.4,1027.4,52,9.4,14.9,1.6,1,.7,6.4,113
21229,2017-01-01 12:00,5.1,257,6.9,1026.8,50,9.7,14.9,1.7,1.1,.8,5.8,74
21229,2017-01-01 13:00,5.5,264,8.3,1025.8,50,10,15,1.7,1.1,.8,5.8,59
21229,2017-01-01 14:00,5.6,259,8.3,1025.1,57,10.4,15.1,1.7,1,.7,6.4,90
21229,2017-01-01 15:00,6.5,250,8.5,1024.6,55,10.7,15,2.5,1.2,.8,5.8,75
21229,2017-01-01 16:00,6.8,240,9.1,1024,53,10.7,15,1.7,1.1,.8,5.8,108
21229,2017-01-01 17:00,6.2,251,8.1,1024.4,53,10.9,14.8,1.7,1,.7,5.8,79
21229,2017-01-01 18:00,5.7,254,7.7,1024.2,51,10.8,14.9,1.7,1,.7,5.8,44
21229,2017-01-01 19:00,5.1,272,7.3,1023.7,47,11,14.8,1.8,1.1,.8,5.8,53
21229,2017-01-01 20:00,5,261,7.4,1023.7,48,11.2,14.8,1.7,1,.7,5.8,37
21229,2017-01-01 21:00,4.5,262,6.6,1023.1,50,11.3,14.8,1.8,1,.7,5.8,55
