지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
21229,2018-02-01 00:00,3.8,18,6.1,1026,51,2.6,9.3,2.1,1.3,.9,6.4,75
21229,2018-02-01 01:00,3,38,5.5,1025.8,50,2.7,9.3,2,1.4,1,6.4,96
21229,2018-02-01 02:00,3,48,4.9,1025.5,48,2.6,9.5,2.1,1.4,1,7.1,96
21229,2018-02-01 03:00,1.8,43,4.3,1025.9,47,2.6,9.6,2.2,1.3,.9,6.4,86
21229,2018-02-01 04:00,2.6,10,4.5,1025.8,47,2.8,9.6,2.5,1.2,.9,6.4,80
21229,2018-02-01 05:00,3.1,37,4.8,1025.4,48,2.9,9.6,1.9,1.1,.8,7.1,95
21229,2018-02-01 06:00,2.7,11,4.4,1025.5,51,2.7,9.6,1.6,1.1,.8,5.8,81
21229,2018-02-01 08:00,1.4,51,4.7,1026.1,50,3,9.6,1.7,1,.7,5.8,91
21229,2018-02-01 09:00,1.4,48,3,1026.7,48,3.3,9.6,1.7,1.1,.8,6.4,89
21229,2018-02-01 10:00,1.5,83,3.5,1027.1,46,3.9,9.6,,,,3.8,180
21229,2018-02-01 11:00,1,85,2.3,1026.9,44,3.5,9.7,1.8,1,.7,6.4,105
21229,2018-02-01 12:00,1.2,46,2.4,1027,45,3.6,9.9,1.8,.9,.7,6.4,96
21229,2018-02-01 13:00,.9,56,2.6,1026.3,48,3.7,9.9,1.8,1.2,.8,6.4,95
21229,2018-02-01 14:00,1.2,26,2.3,1025.8,50,3.8,10,1.9,1.2,.8,6.4,102
21229,2018-02-01 15:00,.8,114,2.1,1025.6,49,3.8,10,2.1,1.3,.9,5.8,106
21229,2018-02-01 16:00,1.4,47,2.9,1025.8,48,3.9,10,2.1,1.3,.9,5.8,117
21229,2018-02-01 17:00,2.3,19,3.9,1026.2,51,3.9,10,2.1,1.5,1,6.4,152
21229,2018-02-01 18:00,1.6,48,5.9,1026.5,51,3.9,10,2,1.3,.9,6.4,139
21229,2018-02-01 19:00,2.9,25,5.6,1027.1,51,4,10,2.3,1.3,.9,6.4,211
21229,2018-02-01 20:00,3.1,20,5.3,1027.4,51,4.2,10,2.5,1.5,1.1,6.4,223
