지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
21229,2019-03-01 00:00,2,333,3.1,1018.2,63,8.5,11.8,.8,.5,.4,4.3,39
21229,2019-03-01 01:00,2.8,10,4.7,1018.2,67,8.5,11.8,.8,.5,.4,4.3,38
21229,2019-03-01 02:00,3.2,350,4.4,1018.4,63,8.7,11.8,.8,.5,.3,4.9,47
21229,2019-03-01 03:00,3.2,6,4.4,1018.2,65,8.6,11.8,.7,.5,.3,6.4,88
21229,2019-03-01 04:00,2.8,29,4.6,1018.2,62,8.1,11.8,1,.6,.4,4.9,47
21229,2019-03-01 05:00,1.2,359,2.3,1018.9,63,8.5,11.8,1.1,.7,.5,4.9,33
21229,2019-03-01 06:00,1.3,328,2.8,1019.4,62,8.1,11.8,1,.7,.5,4.9,51
21229,2019-03-01 07:00,.9,337,2.4,1020,62,8.4,11.8,1.1,.7,.5,4.9,36
21229,2019-03-01 08:00,.2,87,1.1,1020.4,62,8.7,11.8,1,.6,.4,4.3,50
21229,2019-03-01 09:00,.2,206,1,1020.9,62,9.1,11.7,.9,.5,.4,5.3,22
21229,2019-03-01 10:00,.4,304,1.3,1021.1,60,9.6,11.8,.8,.5,.4,4.3,39
21229,2019-03-01 11:00,.1,324,.9,1021,58,9.9,11.9,.9,.6,.4,2.5,31
21229,2019-03-01 12:00,.7,159,1.6,1020.4,57,10.2,12.1,.9,.6,.4,4.3,35
21229,2019-03-01 13:00,.2,342,1.1,1019.5,58,9.7,12.2,.9,.6,.4,4.3,36
21229,2019-03-01 14:00,0,171,.8,1018.9,56,10.9,12.2,.8,.6,.4,4.3,32
21229,2019-03-01 15:00,1.5,357,2.4,1018.9,53,10,12.3,.8,.5,.3,4.3,37
21229,2019-03-01 16:00,1.1,280,2.1,1019.4,54,10,12.3,.7,.4,.3,4.3,47
21229,2019-03-01 17:00,1.2,234,2,,57,9.9,12.7,.8,.4,.3,4,30
21229,2019-03-01 18:00,1,252,2.2,1020.1,59,9.9,12.6,.6,.4,.3,4.3,35
21229,2019-03-01 19:00,1.7,327,3,1020.3,58,9.9,12.5,.8,.4,.3,4,42
21229,2019-03-01 20:00,2.2,339,3.3,1020.7,53,9.9,12.2,.6,.4,.3,4.3,24
