지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
21229,2015-07-01 00:00,6.5,175,11.9,994.9,95,19.3,19.4,1.6,1,.7,5.8,343
21229,2015-07-01 01:00,6.2,173,8.1,994.2,95,18.9,19.3,1.8,1,.7,4.9,339
21229,2015-07-01 02:00,5,172,12.3,,94,19.1,19.3,1.4,1,.7,5.3,341
21229,2015-07-01 03:00,3.7,184,4.8,993.2,95,18.9,19.2,1.4,.8,.6,5.3,352
21229,2015-07-01 04:00,3.6,220,7.7,992.5,95,18.9,19.2,1,.7,.5,4.9,327
21229,2015-07-01 05:00,3.1,259,4,992.2,96,18.6,19.3,.8,.8,.5,4.9,319
21229,2015-07-01 06:00,7.4,333,9.2,992.2,97,18.9,19.3,.8,.6,.5,4.6,339
21229,2015-07-01 07:00,7.1,9,9.7,992.2,96,18.8,19.2,1.2,.8,.6,4.3,4
21229,2015-07-01 08:00,4.8,335,6.5,993,94,19.1,19.2,1.2,.9,.6,4.6,188
21229,2015-07-01 09:00,1.9,1,3.3,994,92,19.3,19.3,1,.9,.6,4,180
21229,2015-07-01 10:00,3.8,318,7.1,995.8,92,19.2,19.4,1.1,.7,.5,4.3,340
21229,2015-07-01 11:00,2.9,336,6,993.9,91,19.4,19.5,.9,.7,.5,4.3,206
21229,2015-07-01 12:00,2.4,226,5,994.6,90,19.6,19.6,.9,.7,.5,4.6,307
21229,2015-07-01 13:00,5.5,253,9.9,995.2,91,19.6,19.9,.7,.6,.5,4.6,287
21229,2015-07-01 14:00,6.1,227,14,993.7,90,19.7,19.9,.8,.5,.4,4.3,148
21229,2015-07-01 15:00,5.5,226,10.9,994.3,89,20.1,19.9,.9,.6,.4,2.8,73
21229,2015-07-01 16:00,5.7,208,11.4,994,91,20.3,19.9,.9,.6,.4,2.7,149
21229,2015-07-01 17:00,4.1,203,8.6,993.3,92,20.5,20,.8,.6,.4,2.8,169
21229,2015-07-01 18:00,4.6,202,8.4,993.3,92,20.7,20.1,.9,.6,.4,2.9,178
21229,2015-07-01 19:00,4.6,227,6.3,992.6,92,20.8,20.1,1.1,.7,.5,3.8,152
21229,2015-07-01 20:00,6.1,226,7.9,992.9,91,21,20.1,1.3,.9,.6,4.3,175
21229,2015-07-01 21:00,5.1,235,6.9,994.2,91,21.1,20,1.5,1.1,.8,4.6,169
21229,2015-07-01 22:00,2.7,228,4.7,995.2,92,20.9,20,2,1.2,.9,5.3,151
21229,2015-07-01 23:00,4.2,281,8.7,,90,21.1,20,2,1.3,1,5.3,145
21229,2015-07-02 00:00,6.4,241,8.2,995.8,83,21.6,19.8,1.9,1.4,1,5.3,127
21229,2015-07-02 01:00,5.2,252,9.6,995.9,74,22,19.7,2,1.3,1,5.3,116
21229,2015-07-02 02:00,7.5,259,14.6,996.5,73,21.8,19.6,2.2,1.3,.9,5.3,92
21229,2015-07-02 03:00,7.3,267,9.4,995,75,21.5,19.6,1.6,1.2,.9,5.8,69
21229,2015-07-02 04:00,8.2,252,15.9,996.8,68,21.8,19.6,1.4,1.2,.9,5.8,76
21229,2015-07-02 05:00,7.3,256,10,996.1,73,21.2,19.5,1.6,1.1,.7,5.3,66
21229,2015-07-02 06:00,7.3,264,14.1,997.7,74,21,19.4,1.6,1,.7,4.9,65
21229,2015-07-02 07:00,5.6,248,7.3,999,77,20.9,19.2,1.4,.8,.6,4.3,60
21229,2015-07-02 08:00,5.9,246,12.4,1001,81,20.7,19.3,1.4,.9,.7,5.8,38
21229,2015-07-02 09:00,5.4,240,7.1,1001.6,81,20.6,19.4,1.4,1,.7,6.4,28
21229,2015-07-02 10:00,6.5,243,9,1001.4,83,20.6,19.4,1.9,1,.7,5.3,32
21229,2015-07-02 11:00,6,252,8.2,1001.2,81,20.8,19.4,1.4,1.2,.8,5.8,31
21229,2015-07-02 12:00,5.9,248,12.2,1002.6,83,20.6,19.5,1.6,1.2,.8,5.8,198
21229,2015-07-02 13:00,4.9,251,6.8,,81,20.8,19.6,1.6,1.2,.9,5.3,173
21229,2015-07-02 14:00,4.7,224,11.8,1001.5,84,20.8,19.7,1.4,1.1,.8,5.3,168
