지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
21229,2019-09-01 00:00,3.9,227,4.9,1015.2,68,24.2,,1,.7,.5,5.3,315
21229,2019-09-01 01:00,4.2,225,5.7,1015.3,67,23.9,,1,.6,.5,5.3,326
21229,2019-09-01 02:00,3.3,229,4.3,1015.4,69,24.2,,.9,.6,.4,4.6,301
21229,2019-09-01 03:00,2.6,236,3.2,1015.6,71,24.2,,.9,.6,.4,5.3,329
21229,2019-09-01 04:00,1.2,224,1.7,1015.6,71,23.8,,.7,.5,.3,4.9,342
21229,2019-09-01 05:00,.1,234,.9,1015.7,73,24.1,,.7,.5,.3,2.2,266
21229,2019-09-01 06:00,.5,217,1.1,1016,73,23.6,,.7,.4,.3,4.9,307
21229,2019-09-01 07:00,.7,135,1.6,1016.5,72,24.6,,.7,.4,.3,5.3,207
21229,2019-09-01 08:00,2,110,2.6,1016.9,73,24.6,,.8,.5,.3,4.6,331
21229,2019-09-01 09:00,2.9,117,3.7,1017.3,75,24.4,,.7,.4,.3,5.8,18
21229,2019-09-01 10:00,3.9,118,5.1,1017.7,79,24.3,,.6,.4,.3,4.3,218
21229,2019-09-01 11:00,4.4,124,5.4,1017.9,80,24.1,,.8,.5,.3,4.3,251
21229,2019-09-01 12:00,5,141,5.8,1017.5,78,24.1,,.8,.5,.4,5.8,29
21229,2019-09-01 13:00,4.8,153,5.8,1017.7,80,24.3,,.9,.6,.4,5.8,12
21229,2019-09-01 14:00,5.8,151,7.3,1017.3,84,24.3,,1,.6,.4,5.8,34
21229,2019-09-01 15:00,5.6,154,6.9,1016.5,85,24.3,,.8,.5,.4,5.3,47
21229,2019-09-01 16:00,5.9,154,7.2,1016.6,84,24.3,,.8,.5,.4,5.8,45
21229,2019-09-01 17:00,6,166,7.1,1016.3,85,24.4,,.8,.5,.4,5.8,58
21229,2019-09-01 18:00,5.6,180,6.8,1016.7,85,24.5,,.9,.5,.4,5.8,60
21229,2019-09-01 19:00,4.9,190,5.8,1016.5,76,24.8,,.7,.5,.3,6.4,52
21229,2019-09-01 20:00,4.8,174,5.8,1016.6,75,24.4,,.6,.4,.3,5.8,58
21229,2019-09-01 21:00,5.7,192,6.8,1017.4,79,24.3,,.6,.4,.3,5.3,67
21229,2019-09-01 22:00,5.1,189,5.7,1016.9,75,24.8,,.7,.4,.3,3,155
21229,2019-09-01 23:00,5.8,205,6.9,1017,83,24,,.7,.5,.4,3.8,129
21229,2019-09-02 00:00,6,203,7.3,1016.9,78,24.5,,.7,.5,.3,3.4,158
21229,2019-09-02 01:00,5.3,226,6.5,1016.9,73,24.3,,.9,.6,.4,3.4,206
21229,2019-09-02 02:00,4.6,234,5.9,1016.9,69,24.8,,1,.6,.4,3.4,219
21229,2019-09-02 03:00,4.3,244,5,1016.7,71,24.6,,.9,.5,.4,3.4,212
21229,2019-09-02 05:00,3.8,241,4.5,1016.4,71,24.5,,.8,.5,.3,3.4,219
21229,2019-09-02 06:00,3.9,230,4.8,1016.5,70,24.1,,.9,.5,.3,3.6,217
21229,2019-09-02 07:00,4.2,219,5.2,1017,72,24.6,,.8,.5,.3,4.3,210
21229,2019-09-02 08:00,4.4,224,5.2,1017.2,73,24.6,,.8,.5,.3,4.3,231
21229,2019-09-02 09:00,4.2,233,5.3,1017.2,74,24.6,,.7,.5,.3,4,248
21229,2019-09-02 10:00,4.5,225,5.8,1017.2,74,24.6,,.8,.5,.3,3.8,222
21229,2019-09-02 12:00,5.5,226,6.7,1017.3,81,24.2,,.9,.6,.4,4,205
21229,2019-09-02 13:00,5.7,225,6.9,1017.3,82,24.3,,1.1,.6,.4,3.6,220
21229,2019-09-02 14:00,6.6,216,7.6,1017.1,82,24.2,,1,.6,.4,3.6,227
21229,2019-09-02 15:00,5.2,214,6.4,1016.4,81,24.2,,.9,.6,.4,3.6,208
21229,2019-09-02 16:00,4.7,205,6,1016,80,24.1,,.9,.5,.4,3.4,212
21229,2019-09-02 17:00,5.5,194,6.6,1015.9,78,23.7,,.8,.5,.4,3.2,199
21229,2019-09-02 18:00,5,189,6,1016.1,78,23.5,,.7,.5,.4,3.8,180
