지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
21229,2015-02-01 00:00,4.1,16,7.6,1031.2,55,1.8,11.9,3,2.6,1.8,9.1,167
21229,2015-02-01 01:00,1.9,12,4.6,1031.8,56,2.1,11.8,3.4,2.6,1.8,9.1,181
21229,2015-02-01 02:00,2.3,313,,1031.3,49,1.9,11.9,3.5,2.6,1.9,8,179
21229,2015-02-01 03:00,3.2,332,6.2,1031,46,2.3,11.8,2.7,2.3,1.6,9.1,181
21229,2015-02-01 04:00,2.7,328,6.1,1031.3,47,2.4,11.8,3.3,2.2,1.5,9.1,207
21229,2015-02-01 05:00,1.4,284,4.3,1031.4,46,2.7,11.9,4.4,2,1.4,7.1,181
21229,2015-02-01 06:00,3.6,321,7.4,1030.6,50,3.1,11.8,2.9,2.3,1.6,9.1,218
21229,2015-02-01 07:00,3.6,336,6.4,1030.1,47,3.2,11.8,2.9,1.9,1.4,9.1,230
21229,2015-02-01 08:00,2.4,305,4.5,1031,46,3.5,11.8,3,2,1.4,8,207
21229,2015-02-01 09:00,4.5,334,8.6,1031.2,46,4,11.9,2.8,2,1.4,8,205
21229,2015-02-01 10:00,4.1,339,6.7,1031.6,45,4.1,11.9,2.5,1.9,1.4,8,207
21229,2015-02-01 11:00,3.2,351,8.8,1032,43,4.1,11.8,2.9,1.9,1.4,9.1,207
21229,2015-02-01 12:00,2.7,75,7.2,1032.2,65,3.6,11.9,2.9,2,1.4,9.1,193
21229,2015-02-01 13:00,1.4,97,3.3,1030.6,71,3.2,11.8,2.7,1.6,1.2,8,181
21229,2015-02-01 14:00,1.7,13,4.6,1032.7,58,4.8,11.9,3.8,2.1,1.5,9.1,201
21229,2015-02-01 15:00,4.1,13,6.1,1030.3,76,3.4,11.8,3.6,1.9,1.4,8,188
21229,2015-02-01 16:00,3.7,10,6.8,1029.7,67,3.7,11.8,2.2,2,1.4,8,180
21229,2015-02-01 17:00,4.1,62,8.6,1029.1,78,3.2,11.8,2.9,2,1.4,8,150
21229,2015-02-01 18:00,4.2,70,7.5,1028.9,76,3.2,11.8,2.1,1.7,1.2,8,153
21229,2015-02-01 19:00,4,79,6.4,,70,3.5,11.8,2.1,1.7,1.2,8,156
21229,2015-02-01 20:00,2.4,40,5.1,1030.7,69,3.6,11.8,2.6,1.8,1.3,8,154
21229,2015-02-01 21:00,2.3,59,4.4,1030.9,67,3.7,11.8,2.7,2,1.4,8,156
21229,2015-02-01 22:00,3.7,72,7.3,,71,3.7,11.8,3,1.6,1.2,8,157
21229,2015-02-01 23:00,3.6,52,6.5,1031.5,68,3.9,11.8,1.9,1.6,1.1,8,160
21229,2015-02-02 00:00,3.8,89,6.5,1031.6,65,4,11.8,2.8,1.8,1.3,8,183
21229,2015-02-02 01:00,4.8,59,7.4,1031.3,64,3.9,11.8,2.6,2,1.5,8,165
21229,2015-02-02 02:00,5.5,73,7.7,1031,66,3.7,11.8,2.6,1.6,1.2,8,168
21229,2015-02-02 03:00,5.2,56,8.6,1031.1,66,3.9,11.8,2.7,1.9,1.3,8,156
21229,2015-02-02 04:00,3.7,80,6.2,1031,66,3.9,11.8,2.3,1.7,1.2,8,177
21229,2015-02-02 05:00,3.5,60,6.8,1031,64,4.1,11.8,3,1.8,1.3,9.1,158
21229,2015-02-02 06:00,4.7,54,10.5,1030.7,64,4.1,11.8,2.3,1.8,1.2,9.1,177
21229,2015-02-02 07:00,5.4,82,8.4,1031.1,67,4.2,11.8,2.6,1.9,1.3,8,173
